,x,y,headways_mean,unique_route_id
gen:23026:1100:1:1_zürcher_verkehrsverbund,8.545304989752031,47.378839246616,2.307894736842105,1-10-P-j19-1_zürcher_verkehrsverbund
gen:23026:1100:1:1_zürcher_verkehrsverbund,8.545304989752031,47.378839246616,2.8655737704918036,1-6-P-j19-1_zürcher_verkehrsverbund
gen:23026:1100:2:2_zürcher_verkehrsverbund,8.54402938204841,47.3800740653274,7.3875,1-15-P-j19-1_zürcher_verkehrsverbund
gen:23026:1100:2:2_zürcher_verkehrsverbund,8.54402938204841,47.3800740653274,3.811111111111111,1-7-P-j19-1_zürcher_verkehrsverbund
gen:23026:1100:2:2_zürcher_verkehrsverbund,8.54402938204841,47.3800740653274,8.777777777777779,33-433-P-j19-1_zürcher_verkehrsverbund
gen:23026:1100:2:3_zürcher_verkehrsverbund,8.544074297812621,47.3802991276909,7.116666666666667,1-15-P-j19-1_zürcher_verkehrsverbund
gen:23026:1100:2:3_zürcher_verkehrsverbund,8.544074297812621,47.3802991276909,3.8127659574468082,1-7-P-j19-1_zürcher_verkehrsverbund
gen:23026:1100:2:3_zürcher_verkehrsverbund,8.544074297812621,47.3802991276909,8.4,33-433-P-j19-1_zürcher_verkehrsverbund
gen:23026:1101:1:50_zürcher_verkehrsverbund,8.73050166875189,47.506917405165794,11.764285714285714,21-110-P-j19-1_zürcher_verkehrsverbund
gen:23026:1101:1:51_zürcher_verkehrsverbund,8.730905910629799,47.507160129822,11.333333333333334,21-110-P-j19-1_zürcher_verkehrsverbund
gen:23026:1102:1:50_zürcher_verkehrsverbund,8.47080770322963,47.44907448835399,,31-451-P-j19-1_zürcher_verkehrsverbund
gen:23026:1102:1:51_zürcher_verkehrsverbund,8.47112211357912,47.4489772912337,30.0,31-451-P-j19-1_zürcher_verkehrsverbund
gen:23026:1104:1:50_zürcher_verkehrsverbund,8.78516415379818,47.3275718094705,30.0,41-852-P-j19-1_zürcher_verkehrsverbund
gen:23026:1104:1:51_zürcher_verkehrsverbund,8.785388732619241,47.326755899369296,30.0,41-853-P-j19-1_zürcher_verkehrsverbund
gen:23026:1105:1:50_zürcher_verkehrsverbund,8.60012018839664,47.6385033236288,20.571428571428573,61-620-P-j19-1_zürcher_verkehrsverbund
gen:23026:1105:1:51_zürcher_verkehrsverbund,8.601063419445099,47.63793434772779,17.142857142857142,61-620-P-j19-1_zürcher_verkehrsverbund
gen:23026:1106:1:50_zürcher_verkehrsverbund,8.58504645792701,47.31355954354421,30.0,10-918-P-j19-1_zürcher_verkehrsverbund
gen:23026:1107:1:50_zürcher_verkehrsverbund,8.645781554294791,47.272335495717,25.0,41-922-P-j19-1_zürcher_verkehrsverbund
gen:23026:1107:1:51_zürcher_verkehrsverbund,8.64535036295835,47.272298924511205,30.0,41-922-P-j19-1_zürcher_verkehrsverbund
gen:23026:1108:1:50_zürcher_verkehrsverbund,8.661043930974099,47.229035788924506,4.285714285714286,51-123-P-j19-1_zürcher_verkehrsverbund
gen:23026:1108:1:50_zürcher_verkehrsverbund,8.661043930974099,47.229035788924506,4.285714285714286,51-126-P-j19-1_zürcher_verkehrsverbund
gen:23026:1108:1:50_zürcher_verkehrsverbund,8.661043930974099,47.229035788924506,0.0,51-384-P-j19-1_zürcher_verkehrsverbund
gen:23026:1108:1:51_zürcher_verkehrsverbund,8.66094511629284,47.2293285969512,4.285714285714286,51-126-P-j19-1_zürcher_verkehrsverbund
gen:23026:1109:1:50_zürcher_verkehrsverbund,8.65746863614281,47.271348064288304,30.0,41-922-P-j19-1_zürcher_verkehrsverbund
gen:23026:1109:1:51_zürcher_verkehrsverbund,8.65734287200302,47.271372445533,30.0,41-922-P-j19-1_zürcher_verkehrsverbund
gen:23026:1111:1:50_zürcher_verkehrsverbund,8.747749322209389,47.504860268638204,11.771428571428572,21-110-P-j19-1_zürcher_verkehrsverbund
gen:23026:1111:1:51_zürcher_verkehrsverbund,8.74840509236689,47.5054306921546,11.333333333333334,21-110-P-j19-1_zürcher_verkehrsverbund
gen:23026:1112:1:50_zürcher_verkehrsverbund,8.4072249474108,47.4687410592266,14.636363636363637,31-450-P-j19-1_zürcher_verkehrsverbund
gen:23026:1114:1:50_zürcher_verkehrsverbund,8.61231032680384,47.2311525105293,4.137931034482759,51-155-P-j19-1_zürcher_verkehrsverbund
gen:23026:1114:1:51_zürcher_verkehrsverbund,8.61209473113562,47.231292808974,4.137931034482759,51-155-P-j19-1_zürcher_verkehrsverbund
gen:23026:1115:1:50_zürcher_verkehrsverbund,8.65291417765169,47.23449517247789,4.285714285714286,51-126-P-j19-1_zürcher_verkehrsverbund
gen:23026:1115:1:50_zürcher_verkehrsverbund,8.65291417765169,47.23449517247789,2.23943661971831,51-128-P-j19-1_zürcher_verkehrsverbund
gen:23026:1115:1:51_zürcher_verkehrsverbund,8.6535519815035,47.2340499030402,4.285714285714286,51-126-P-j19-1_zürcher_verkehrsverbund
gen:23026:1115:1:51_zürcher_verkehrsverbund,8.6535519815035,47.2340499030402,2.232394366197183,51-128-P-j19-1_zürcher_verkehrsverbund
gen:23026:1120:1:0_zürcher_verkehrsverbund,8.497694279687071,47.396203128904,2.972413793103448,1-17-P-j19-1_zürcher_verkehrsverbund
gen:23026:1120:1:0_zürcher_verkehrsverbund,8.497694279687071,47.396203128904,7.495652173913044,1-6-P-j19-1_zürcher_verkehrsverbund
gen:23026:1120:1:1_zürcher_verkehrsverbund,8.497316987267691,47.3965071739505,2.883333333333333,1-17-P-j19-1_zürcher_verkehrsverbund
gen:23026:1120:1:1_zürcher_verkehrsverbund,8.497316987267691,47.3965071739505,7.5,1-6-P-j19-1_zürcher_verkehrsverbund
gen:23026:1121:1:50_zürcher_verkehrsverbund,8.46607358168166,47.441510800635996,30.0,31-453-P-j19-1_zürcher_verkehrsverbund
gen:23026:1121:1:50_zürcher_verkehrsverbund,8.46607358168166,47.441510800635996,12.0,31-454-P-j19-1_zürcher_verkehrsverbund
gen:23026:1121:1:50_zürcher_verkehrsverbund,8.46607358168166,47.441510800635996,30.2,31-456-P-j19-1_zürcher_verkehrsverbund
gen:23026:1121:1:51_zürcher_verkehrsverbund,8.465705272415121,47.4416991466256,30.0,31-453-P-j19-1_zürcher_verkehrsverbund
gen:23026:1121:1:51_zürcher_verkehrsverbund,8.465705272415121,47.4416991466256,28.266666666666666,31-456-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:1:13_zürcher_verkehrsverbund,8.51433107875128,47.3822334078514,,2-32-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:1:13_zürcher_verkehrsverbund,8.51433107875128,47.3822334078514,3.6595744680851063,2-33-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:1:13_zürcher_verkehrsverbund,8.51433107875128,47.3822334078514,7.521739130434782,2-72-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:1:13_zürcher_verkehrsverbund,8.51433107875128,47.3822334078514,3.6702702702702696,3-83-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:1:1_zürcher_verkehrsverbund,8.51491498368604,47.3823428932854,4.905714285714286,1-8-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:1:2_zürcher_verkehrsverbund,8.51536414132816,47.382209077724,4.934285714285714,1-8-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:2:10_zürcher_verkehrsverbund,8.51509464674289,47.382938976659794,3.6866666666666656,2-31-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:2:10_zürcher_verkehrsverbund,8.51509464674289,47.382938976659794,5.5,2-32-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:2:11_zürcher_verkehrsverbund,8.514807185851929,47.3831579443699,3.5729166666666665,2-31-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:2:11_zürcher_verkehrsverbund,8.514807185851929,47.3831579443699,7.5,2-32-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:2:11_zürcher_verkehrsverbund,8.514807185851929,47.3831579443699,,2-33-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:3:12_zürcher_verkehrsverbund,8.514052601013171,47.3821360872747,,2-32-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:3:12_zürcher_verkehrsverbund,8.514052601013171,47.3821360872747,3.648936170212766,2-33-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:3:12_zürcher_verkehrsverbund,8.514052601013171,47.3821360872747,6.566666666666666,2-46-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:3:12_zürcher_verkehrsverbund,8.514052601013171,47.3821360872747,7.48695652173913,2-72-P-j19-1_zürcher_verkehrsverbund
gen:23026:1122:3:12_zürcher_verkehrsverbund,8.514052601013171,47.3821360872747,3.618181818181818,3-83-P-j19-1_zürcher_verkehrsverbund
gen:23026:1124:1:50_zürcher_verkehrsverbund,8.68303468913241,47.47140076556521,12.992307692307692,21-660-P-j19-1_zürcher_verkehrsverbund
gen:23026:1124:1:50_zürcher_verkehrsverbund,8.68303468913241,47.47140076556521,10.5,31-662-P-j19-1_zürcher_verkehrsverbund
gen:23026:1124:1:51_zürcher_verkehrsverbund,8.682055525472581,47.47150399346311,11.430769230769231,21-660-P-j19-1_zürcher_verkehrsverbund
gen:23026:1125:1:50_zürcher_verkehrsverbund,8.832343672526699,47.37993416121179,8.421052631578947,61-835-P-j19-1_zürcher_verkehrsverbund
gen:23026:1125:1:51_zürcher_verkehrsverbund,8.83189451488458,47.379496198102,6.315789473684211,61-835-P-j19-1_zürcher_verkehrsverbund
gen:23026:1138:1:0_zürcher_verkehrsverbund,8.5652116564509,47.3603074104294,7.530434782608695,1-11-P-j19-1_zürcher_verkehrsverbund
gen:23026:1138:1:1_zürcher_verkehrsverbund,8.56483436403151,47.360386516146605,7.469565217391305,1-11-P-j19-1_zürcher_verkehrsverbund
gen:23026:1139:1:0_zürcher_verkehrsverbund,8.57605432193173,47.404825165788495,7.183333333333334,1-9-P-j19-1_zürcher_verkehrsverbund
gen:23026:1139:1:1_zürcher_verkehrsverbund,8.5766202605608,47.404916364560606,7.241666666666667,1-9-P-j19-1_zürcher_verkehrsverbund
gen:23026:113:1:50_zürcher_verkehrsverbund,8.5698469633176,47.287918624337394,2.3076923076923075,51-142-P-j19-1_zürcher_verkehrsverbund
gen:23026:113:1:50_zürcher_verkehrsverbund,8.5698469633176,47.287918624337394,2.3076923076923075,51-145-P-j19-1_zürcher_verkehrsverbund
gen:23026:113:1:51_zürcher_verkehrsverbund,8.56969424971927,47.2882964140297,2.3076923076923075,51-145-P-j19-1_zürcher_verkehrsverbund
gen:23026:1141:1:51_zürcher_verkehrsverbund,8.73319661460463,47.349359252268,15.0,41-812-P-j19-1_zürcher_verkehrsverbund
gen:23026:1143:1:10_zürcher_verkehrsverbund,8.51003713169259,47.3565467094935,3.847826086956522,2-32-P-j19-1_zürcher_verkehrsverbund
gen:23026:1143:1:10_zürcher_verkehrsverbund,8.51003713169259,47.3565467094935,5.076470588235294,3-89-P-j19-1_zürcher_verkehrsverbund
gen:23026:1143:1:11_zürcher_verkehrsverbund,8.50995628331701,47.3567718722712,4.648648648648648,2-32-P-j19-1_zürcher_verkehrsverbund
gen:23026:1143:1:11_zürcher_verkehrsverbund,8.50995628331701,47.3567718722712,3.6914893617021276,3-89-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:1:0_zürcher_verkehrsverbund,8.5609177093922,47.361694785805994,7.531818181818181,1-11-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:1:10_zürcher_verkehrsverbund,8.56080092840525,47.361676531103704,3.63125,2-31-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:1:11_zürcher_verkehrsverbund,8.56054041697282,47.36188341736,6.726923076923077,3-77-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:1:1_zürcher_verkehrsverbund,8.560441602291549,47.36188950223761,7.470833333333334,1-11-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:1:1_zürcher_verkehrsverbund,8.560441602291549,47.36188950223761,15.0,12-417-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:1:1_zürcher_verkehrsverbund,8.560441602291549,47.36188950223761,5.0,12-418-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:1:2_zürcher_verkehrsverbund,8.561205170283161,47.3616035122314,15.0,12-417-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:1:2_zürcher_verkehrsverbund,8.561205170283161,47.3616035122314,5.0,12-418-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:2:12_zürcher_verkehrsverbund,8.56075601264104,47.361329690559906,7.291666666666667,2-33-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:2:12_zürcher_verkehrsverbund,8.56075601264104,47.361329690559906,7.543478260869565,2-412-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:3:13_zürcher_verkehrsverbund,8.55966006799426,47.3614757289616,7.265217391304348,2-33-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:3:13_zürcher_verkehrsverbund,8.55966006799426,47.3614757289616,7.5,2-412-P-j19-1_zürcher_verkehrsverbund
gen:23026:1144:4:15_zürcher_verkehrsverbund,8.56086381047515,47.3622363391011,3.5812500000000003,2-31-P-j19-1_zürcher_verkehrsverbund
gen:23026:1145:1:50_zürcher_verkehrsverbund,8.76019997204902,47.50652904338121,4.028947368421053,61-680-P-j19-1_zürcher_verkehrsverbund
gen:23026:1145:1:51_zürcher_verkehrsverbund,8.7608737085122,47.50674142908811,5.172413793103448,61-680-P-j19-1_zürcher_verkehrsverbund
gen:23026:1147:1:50_zürcher_verkehrsverbund,8.67623444243068,47.3883155873936,30.0,31-720-P-j19-1_zürcher_verkehrsverbund
gen:23026:1147:1:50_zürcher_verkehrsverbund,8.67623444243068,47.3883155873936,15.0,31-725-P-j19-1_zürcher_verkehrsverbund
gen:23026:1147:1:51_zürcher_verkehrsverbund,8.67627935819489,47.3884676328907,18.75,31-720-P-j19-1_zürcher_verkehrsverbund
gen:23026:1147:1:51_zürcher_verkehrsverbund,8.67627935819489,47.3884676328907,11.885714285714286,31-725-P-j19-1_zürcher_verkehrsverbund
gen:23026:1148:1:51_zürcher_verkehrsverbund,8.53686980923298,47.284439176277296,2.3076923076923075,51-140-P-j19-1_zürcher_verkehrsverbund
gen:23026:1149:1:50_zürcher_verkehrsverbund,8.46688206543748,47.345336039878205,1.875,61-220-P-j19-1_zürcher_verkehrsverbund
gen:23026:1149:1:50_zürcher_verkehrsverbund,8.46688206543748,47.345336039878205,1.4285714285714286,61-221-P-j19-1_zürcher_verkehrsverbund
gen:23026:1149:1:50_zürcher_verkehrsverbund,8.46688206543748,47.345336039878205,2.3230769230769233,61-229-P-j19-1_zürcher_verkehrsverbund
gen:23026:1149:1:51_zürcher_verkehrsverbund,8.466666469769269,47.3457073325342,1.875,61-220-P-j19-1_zürcher_verkehrsverbund
gen:23026:1149:1:51_zürcher_verkehrsverbund,8.466666469769269,47.3457073325342,1.4285714285714286,61-221-P-j19-1_zürcher_verkehrsverbund
gen:23026:1149:1:51_zürcher_verkehrsverbund,8.466666469769269,47.3457073325342,2.3692307692307693,61-229-P-j19-1_zürcher_verkehrsverbund
gen:23026:114:1:20_zürcher_verkehrsverbund,8.572218515668,47.410041481771,12.223076923076924,3-61-P-j19-1_zürcher_verkehrsverbund
gen:23026:114:1:20_zürcher_verkehrsverbund,8.572218515668,47.410041481771,12.328571428571427,3-62-P-j19-1_zürcher_verkehrsverbund
gen:23026:114:1:20_zürcher_verkehrsverbund,8.572218515668,47.410041481771,19.925,4-79-P-j19-1_zürcher_verkehrsverbund
gen:23026:114:2:22_zürcher_verkehrsverbund,8.572775471144231,47.4104609532714,15.02727272727273,3-94-P-j19-1_zürcher_verkehrsverbund
gen:23026:114:2:22_zürcher_verkehrsverbund,8.572775471144231,47.4104609532714,7.173913043478261,31-787-P-j19-1_zürcher_verkehrsverbund
gen:23026:114:3:21_zürcher_verkehrsverbund,8.57188613901283,47.410862183754205,15.0,3-94-P-j19-1_zürcher_verkehrsverbund
gen:23026:114:3:21_zürcher_verkehrsverbund,8.57188613901283,47.410862183754205,7.173913043478261,31-787-P-j19-1_zürcher_verkehrsverbund
gen:23026:114:3:21_zürcher_verkehrsverbund,8.57188613901283,47.410862183754205,20.0,4-79-P-j19-1_zürcher_verkehrsverbund
gen:23026:1150:1:51_zürcher_verkehrsverbund,8.65139602482132,47.3944153085448,9.705882352941176,31-760-P-j19-1_zürcher_verkehrsverbund
gen:23026:1151:1:50_zürcher_verkehrsverbund,8.43839648777409,47.39466463407129,29.9,7-308-P-j19-1_zürcher_verkehrsverbund
gen:23026:1151:1:51_zürcher_verkehrsverbund,8.437273593668781,47.3945490931203,13.545454545454545,7-308-P-j19-1_zürcher_verkehrsverbund
gen:23026:1153:1:50_zürcher_verkehrsverbund,8.530177360365359,47.2486747419615,3.75,61-236-P-j19-1_zürcher_verkehrsverbund
gen:23026:1153:1:50_zürcher_verkehrsverbund,8.530177360365359,47.2486747419615,3.75,61-240-P-j19-1_zürcher_verkehrsverbund
gen:23026:1153:1:51_zürcher_verkehrsverbund,8.53022227612957,47.24880889610699,3.75,61-236-P-j19-1_zürcher_verkehrsverbund
gen:23026:1153:1:51_zürcher_verkehrsverbund,8.53022227612957,47.24880889610699,3.75,61-240-P-j19-1_zürcher_verkehrsverbund
gen:23026:1154:1:50_zürcher_verkehrsverbund,8.748782384786269,47.2753403434506,30.0,41-867-P-j19-1_zürcher_verkehrsverbund
gen:23026:1154:1:51_zürcher_verkehrsverbund,8.74908781198291,47.2753769125546,30.0,41-867-P-j19-1_zürcher_verkehrsverbund
gen:23026:1155:1:50_zürcher_verkehrsverbund,8.45387446012162,47.5090715472661,4.137931034482759,61-535-P-j19-1_zürcher_verkehrsverbund
gen:23026:1155:1:51_zürcher_verkehrsverbund,8.453955308497209,47.5091079545418,4.137931034482759,61-535-P-j19-1_zürcher_verkehrsverbund
gen:23026:1156:1:10_zürcher_verkehrsverbund,8.48390514007392,47.4122664663727,4.065116279069768,2-46-P-j19-1_zürcher_verkehrsverbund
gen:23026:1156:1:11_zürcher_verkehrsverbund,8.48390514007392,47.412442758947705,3.88,2-46-P-j19-1_zürcher_verkehrsverbund
gen:23026:1156:1:20_zürcher_verkehrsverbund,8.483806325392651,47.412096252292,4.745945945945945,3-89-P-j19-1_zürcher_verkehrsverbund
gen:23026:1157:1:0_zürcher_verkehrsverbund,8.54347242657217,47.3695619744703,7.3999999999999995,1-15-P-j19-1_zürcher_verkehrsverbund
gen:23026:1157:1:0_zürcher_verkehrsverbund,8.54347242657217,47.3695619744703,4.528947368421052,1-4-P-j19-1_zürcher_verkehrsverbund
gen:23026:1157:1:1_zürcher_verkehrsverbund,8.54345446026649,47.3699756843219,7.3999999999999995,1-15-P-j19-1_zürcher_verkehrsverbund
gen:23026:1157:1:1_zürcher_verkehrsverbund,8.54345446026649,47.3699756843219,4.6702702702702705,1-4-P-j19-1_zürcher_verkehrsverbund
gen:23026:1158:1:0_zürcher_verkehrsverbund,8.52607205951636,47.376162692991,4.897142857142857,1-8-P-j19-1_zürcher_verkehrsverbund
gen:23026:1158:1:1_zürcher_verkehrsverbund,8.52594629537657,47.3763086903284,4.837837837837838,1-8-P-j19-1_zürcher_verkehrsverbund
gen:23026:1158:2:10_zürcher_verkehrsverbund,8.52538933990033,47.376107943885295,3.759574468085106,2-32-P-j19-1_zürcher_verkehrsverbund
gen:23026:1158:2:11_zürcher_verkehrsverbund,8.52570375024982,47.3762296084875,4.515384615384615,2-32-P-j19-1_zürcher_verkehrsverbund
gen:23026:1159:1:50_zürcher_verkehrsverbund,8.6850648816748,47.56382985525129,6.315789473684211,61-675-P-j19-1_zürcher_verkehrsverbund
gen:23026:1159:1:51_zürcher_verkehrsverbund,8.68492115122933,47.56389653223639,4.032258064516129,61-676-P-j19-1_zürcher_verkehrsverbund
gen:23026:1160:1:21_zürcher_verkehrsverbund,8.56473554935024,47.4088924775091,12.923076923076923,3-61-P-j19-1_zürcher_verkehrsverbund
gen:23026:1160:1:21_zürcher_verkehrsverbund,8.56473554935024,47.4088924775091,12.807692307692308,3-62-P-j19-1_zürcher_verkehrsverbund
gen:23026:1162:1:11_zürcher_verkehrsverbund,8.50772846141208,47.385311078409,3.5916666666666663,2-31-P-j19-1_zürcher_verkehrsverbund
gen:23026:1162:1:12_zürcher_verkehrsverbund,8.50780032663482,47.3846420348768,38.4,2-31-P-j19-1_zürcher_verkehrsverbund
gen:23026:1162:1:12_zürcher_verkehrsverbund,8.50780032663482,47.3846420348768,7.5,2-32-P-j19-1_zürcher_verkehrsverbund
gen:23026:1162:1:12_zürcher_verkehrsverbund,8.50780032663482,47.3846420348768,,2-33-P-j19-1_zürcher_verkehrsverbund
gen:23026:1162:2:10_zürcher_verkehrsverbund,8.50899508596287,47.3847819264993,3.6978723404255316,2-31-P-j19-1_zürcher_verkehrsverbund
gen:23026:1162:2:10_zürcher_verkehrsverbund,8.50899508596287,47.3847819264993,5.5,2-32-P-j19-1_zürcher_verkehrsverbund
gen:23026:1164:1:10_zürcher_verkehrsverbund,8.74058076624112,47.5010006445476,4.047727272727273,21-101-P-j19-1_zürcher_verkehrsverbund
gen:23026:1164:1:11_zürcher_verkehrsverbund,8.74112873856451,47.501055263849004,3.9568181818181816,21-101-P-j19-1_zürcher_verkehrsverbund
gen:23026:1167:1:50_zürcher_verkehrsverbund,8.82621716228815,47.3943362538632,8.571428571428571,61-833-P-j19-1_zürcher_verkehrsverbund
gen:23026:1168:1:50_zürcher_verkehrsverbund,8.73524477345271,47.3400159206214,15.0,41-845-P-j19-1_zürcher_verkehrsverbund
gen:23026:1168:1:51_zürcher_verkehrsverbund,8.73511900931291,47.3405698710867,11.914285714285715,41-845-P-j19-1_zürcher_verkehrsverbund
gen:23026:1169:1:50_zürcher_verkehrsverbund,8.66009171677281,47.525482599986105,15.0,21-667-P-j19-1_zürcher_verkehrsverbund
gen:23026:1169:1:50_zürcher_verkehrsverbund,8.66009171677281,47.525482599986105,23.0,21-674-P-j19-1_zürcher_verkehrsverbund
gen:23026:1169:1:51_zürcher_verkehrsverbund,8.66010069992565,47.5254098081295,15.0,21-667-P-j19-1_zürcher_verkehrsverbund
gen:23026:1169:1:51_zürcher_verkehrsverbund,8.66010069992565,47.5254098081295,30.4,21-674-P-j19-1_zürcher_verkehrsverbund
gen:23026:116:1:50_zürcher_verkehrsverbund,8.57851570581056,47.526926284274204,3.2127659574468086,61-521-P-j19-1_zürcher_verkehrsverbund
gen:23026:116:1:50_zürcher_verkehrsverbund,8.57851570581056,47.526926284274204,3.8461538461538463,61-522-P-j19-1_zürcher_verkehrsverbund
gen:23026:116:1:51_zürcher_verkehrsverbund,8.57865045310319,47.5262590401719,3.870967741935484,61-522-P-j19-1_zürcher_verkehrsverbund
gen:23026:116:2:52_zürcher_verkehrsverbund,8.579503852623219,47.5258283599258,3.234042553191489,61-521-P-j19-1_zürcher_verkehrsverbund
gen:23026:1173:1:50_zürcher_verkehrsverbund,8.61260677084764,47.2816603283408,20.925,41-921-P-j19-1_zürcher_verkehrsverbund
gen:23026:1173:1:50_zürcher_verkehrsverbund,8.61260677084764,47.2816603283408,30.0,41-974-P-j19-1_zürcher_verkehrsverbund
gen:23026:1173:1:51_zürcher_verkehrsverbund,8.612759484445961,47.2816542342156,21.571428571428573,41-921-P-j19-1_zürcher_verkehrsverbund
gen:23026:1173:1:53_zürcher_verkehrsverbund,8.612759484445961,47.2816542342156,30.0,41-972-P-j19-1_zürcher_verkehrsverbund
gen:23026:1174:1:51_zürcher_verkehrsverbund,8.65961560967216,47.2203606173308,7.0588235294117645,51-128-P-j19-1_zürcher_verkehrsverbund
gen:23026:1175:1:20_zürcher_verkehrsverbund,8.543607173864809,47.42289159905211,5.003030303030303,4-40-P-j19-1_zürcher_verkehrsverbund
gen:23026:1175:1:21_zürcher_verkehrsverbund,8.54368802224039,47.422751808594796,2.793220338983051,4-40-P-j19-1_zürcher_verkehrsverbund
gen:23026:1176:1:50_zürcher_verkehrsverbund,8.57926130749648,47.41650340386929,2.7966101694915255,31-759-P-j19-1_zürcher_verkehrsverbund
gen:23026:1176:1:50_zürcher_verkehrsverbund,8.57926130749648,47.41650340386929,24.0,31-762-P-j19-1_zürcher_verkehrsverbund
gen:23026:1176:1:51_zürcher_verkehrsverbund,8.57820129546107,47.416740467775895,2.7966101694915255,31-759-P-j19-1_zürcher_verkehrsverbund
gen:23026:1176:1:51_zürcher_verkehrsverbund,8.57820129546107,47.416740467775895,60.0,31-762-P-j19-1_zürcher_verkehrsverbund
gen:23026:1176:2:0_zürcher_verkehrsverbund,8.57930622326069,47.4164183037451,5.5,1-12-P-j19-1_zürcher_verkehrsverbund
gen:23026:1176:2:1_zürcher_verkehrsverbund,8.57860553733898,47.4165641895881,4.71875,1-12-P-j19-1_zürcher_verkehrsverbund
gen:23026:1178:1:50_zürcher_verkehrsverbund,8.417861000376261,47.39355178174971,7.1695652173913045,7-303-P-j19-1_zürcher_verkehrsverbund
gen:23026:1178:1:50_zürcher_verkehrsverbund,8.417861000376261,47.39355178174971,12.985714285714286,7-314-P-j19-1_zürcher_verkehrsverbund
gen:23026:1178:1:51_zürcher_verkehrsverbund,8.41800473082174,47.3935761066419,7.173913043478261,7-303-P-j19-1_zürcher_verkehrsverbund
gen:23026:1178:1:51_zürcher_verkehrsverbund,8.41800473082174,47.3935761066419,29.55,7-314-P-j19-1_zürcher_verkehrsverbund
gen:23026:1178:1:80_zürcher_verkehrsverbund,8.419226439608309,47.393570025419905,14.990909090909092,7-303-P-j19-1_zürcher_verkehrsverbund
gen:23026:1178:1:81_zürcher_verkehrsverbund,8.419379153206629,47.393363263455,15.018181818181818,7-303-P-j19-1_zürcher_verkehrsverbund
gen:23026:1178:1:82_zürcher_verkehrsverbund,8.41822032648995,47.392396336439894,30.3,7-314-P-j19-1_zürcher_verkehrsverbund
gen:23026:1178:1:83_zürcher_verkehrsverbund,8.41832812432406,47.3927672979583,29.55,7-314-P-j19-1_zürcher_verkehrsverbund
gen:23026:1179:1:20_zürcher_verkehrsverbund,8.57273953853286,47.407105087722904,12.215384615384616,3-61-P-j19-1_zürcher_verkehrsverbund
gen:23026:1179:1:20_zürcher_verkehrsverbund,8.57273953853286,47.407105087722904,12.321428571428571,3-62-P-j19-1_zürcher_verkehrsverbund
gen:23026:1179:1:20_zürcher_verkehrsverbund,8.57273953853286,47.407105087722904,19.9125,4-79-P-j19-1_zürcher_verkehrsverbund
gen:23026:1179:1:21_zürcher_verkehrsverbund,8.572775471144231,47.40755498066,19.975,4-79-P-j19-1_zürcher_verkehrsverbund
gen:23026:1182:1:50_zürcher_verkehrsverbund,8.59376011618419,47.3154597295965,23.514285714285712,10-916-P-j19-1_zürcher_verkehrsverbund
gen:23026:1182:1:51_zürcher_verkehrsverbund,8.59295163242837,47.315758150044005,21.414285714285715,10-916-P-j19-1_zürcher_verkehrsverbund
gen:23026:1183:1:50_zürcher_verkehrsverbund,8.69500024871855,47.5455329092011,10.881818181818183,61-671-P-j19-1_zürcher_verkehrsverbund
gen:23026:1183:1:50_zürcher_verkehrsverbund,8.69500024871855,47.5455329092011,10.909090909090908,61-677-P-j19-1_zürcher_verkehrsverbund
gen:23026:1183:1:51_zürcher_verkehrsverbund,8.695090080246969,47.5455147182035,10.909090909090908,61-671-P-j19-1_zürcher_verkehrsverbund
gen:23026:1183:1:51_zürcher_verkehrsverbund,8.695090080246969,47.5455147182035,8.571428571428571,61-677-P-j19-1_zürcher_verkehrsverbund
gen:23026:1185:1:50_zürcher_verkehrsverbund,8.59764982136497,47.2549674250889,1.49009900990099,51-131-P-j19-1_zürcher_verkehrsverbund
