,u,v,geometry,highway,lanes,length,name,oneway,maxspeed
0,1852506149,112332539,"LINESTRING (8.505234700000001 47.3994612, 8.5054204 47.3994344, 8.505435500000001 47.3994319, 8.5055636 47.3993614, 8.506152 47.3988812, 8.5062315 47.3988438, 8.5063274 47.3988184, 8.506510499999999 47.3987874)",unclassified,,126.50300000000001,Ottenbergstrasse,False,50
1,1852506149,5069545256,"LINESTRING (8.505234700000001 47.3994612, 8.5052109 47.3995921, 8.505145799999999 47.3996434, 8.505008699999999 47.3997147, 8.5045869 47.3998991, 8.504543 47.3999178)",tertiary,,76.895,Limmattalstrasse,True,50
2,1852506149,84492443,"LINESTRING (8.505234700000001 47.3994612, 8.5052635 47.3993736, 8.5052752 47.3993169, 8.5053129 47.399114, 8.505355099999999 47.398993, 8.5054207 47.3988866, 8.5054988 47.3987844, 8.5056183 47.3986804, 8.505743000000001 47.398598, 8.505770999999999 47.3985795, 8.5059103 47.3984998, 8.5062283 47.3983363, 8.5066568 47.398116, 8.5068454 47.3980189, 8.5073662 47.3977447, 8.5075933 47.3976257, 8.507621200000001 47.3976107, 8.5076494 47.3975955, 8.507893899999999 47.3974657, 8.5082509 47.3972761, 8.508637500000001 47.3971154, 8.509105 47.3969655, 8.509598799999999 47.3968167, 8.5096457 47.3968018, 8.5097632 47.3967696, 8.509976999999999 47.3967109, 8.510286900000001 47.3966444, 8.510612699999999 47.3965921, 8.5112618 47.3965077, 8.5115883 47.3964726, 8.5118144 47.3964557, 8.511906 47.3964489, 8.512296900000001 47.3964207, 8.512582099999999 47.3963992, 8.512666299999999 47.3963928, 8.513038999999999 47.3963643, 8.513109699999999 47.3963589, 8.513206800000001 47.3963516, 8.5132546 47.3963479, 8.5133294 47.3963422, 8.5135627 47.3963254, 8.513988700000001 47.3962932, 8.514356299999999 47.3962539, 8.514598100000001 47.3962141, 8.5149752 47.3961417, 8.515208700000001 47.396087, 8.5155663 47.3959848, 8.515812499999999 47.3959145, 8.516033699999999 47.3958518, 8.516391799999999 47.3957483, 8.5167071 47.3956692, 8.5169499 47.3956239, 8.5171884 47.3956003, 8.517474099999999 47.3955786, 8.5178624 47.3955701, 8.517958200000001 47.3955677, 8.5181342 47.3955537, 8.5182211 47.3955441, 8.5184558 47.3955123, 8.518666100000001 47.3954596, 8.518739099999999 47.3954413, 8.518896 47.3954026, 8.5190485 47.3953501, 8.519098400000001 47.3953329, 8.519350899999999 47.3952134, 8.5194641 47.395156)",tertiary,2,1232.5009999999995,"['Limmattalstrasse', 'Hönggerstrasse']",False,50
3,1852506159,3087213396,"LINESTRING (8.5051101 47.4003385, 8.505436 47.400192, 8.5059763 47.3999484)",residential,1,78.306,Brunnwiesenstrasse,True,30
4,1852506159,5637858519,"LINESTRING (8.5051101 47.4003385, 8.505020399999999 47.4003828, 8.504939500000001 47.4004267)",residential,1,16.161,Brunnwiesenstrasse,False,30
5,1852506175,1929009882,"LINESTRING (8.501557699999999 47.4020765, 8.501473499999999 47.4020016, 8.501411600000001 47.401909, 8.5013279 47.4018059, 8.5012156 47.4016673, 8.5011069 47.4015347, 8.5010455 47.4014305)",residential,,81.761,Bläsistrasse,False,30
6,1852506175,243746557,"LINESTRING (8.501557699999999 47.4020765, 8.501620900000001 47.4021131, 8.501707100000001 47.4021429, 8.5017941 47.4021605, 8.501885700000001 47.4021666, 8.5019449 47.4021684, 8.502257200000001 47.402154, 8.502361799999999 47.4021541, 8.502475799999999 47.4021606, 8.5025637 47.4021769, 8.5026548 47.4022027, 8.502811100000001 47.4022784, 8.503003 47.4024047, 8.5030555 47.4024274, 8.5040952 47.4020994, 8.504353800000001 47.4020185, 8.5046178 47.4019517, 8.5048928 47.4018792, 8.5051459 47.4017829, 8.505384899999999 47.4016666, 8.505686799999999 47.4018324)","['living_street', 'residential']",1,349.85999999999996,"['Müseliweg', 'Bläsistrasse', 'Im Maas']",False,"['30', '20']"
7,1852506175,5637860124,"LINESTRING (8.501557699999999 47.4020765, 8.501612700000001 47.4020346, 8.5019983 47.401907, 8.502084 47.4018786, 8.502176800000001 47.4018517, 8.502145000000001 47.4018051, 8.503322900000001 47.401463, 8.503440700000001 47.4014212, 8.5035101 47.4013884, 8.5035708 47.4013539, 8.503594 47.4013352, 8.503640799999999 47.4012977, 8.5037273 47.4012125, 8.5038071 47.4011394, 8.503921999999999 47.4010464, 8.5040859 47.4009225, 8.504260499999999 47.4008126)",living_street,1,257.533,Brunnwiesenstrasse,False,20
8,161611877,71324897,"LINESTRING (8.4949175 47.393342, 8.4955268 47.393336, 8.496136099999999 47.3933386, 8.497504899999999 47.393358, 8.498873100000001 47.3933897)",primary,3,297.846,Bernerstrasse Süd,True,60
9,1625817190,147599903,"LINESTRING (8.501982399999999 47.381618, 8.5013454 47.3811584, 8.500700699999999 47.3807096, 8.500636399999999 47.380658)",living_street,,147.211,Schneeglöggliweg,False,20
10,112984227,112984235,"LINESTRING (8.5090889 47.372002, 8.509058400000001 47.3719727, 8.5090284 47.3719237, 8.5090293 47.3718787, 8.509083 47.3717088, 8.509115899999999 47.3716146, 8.509132900000001 47.3715466, 8.509132599999999 47.3715205, 8.509122899999999 47.3714946, 8.509032700000001 47.3713718, 8.5088574 47.3711897, 8.5087125 47.3710304, 8.508602099999999 47.3709246, 8.508556799999999 47.3708778, 8.508538 47.3708585, 8.508497 47.3708131)","['living_street', 'residential']",,147.859,Leonhard-Ragaz-Weg,False,"['30', '20']"
11,112984235,258375411,"LINESTRING (8.508497 47.3708131, 8.508398100000001 47.3707089, 8.5082246 47.3705488, 8.5081262 47.3704936, 8.5080635 47.3704659, 8.507991000000001 47.3704428, 8.5079391 47.3704263, 8.507788100000001 47.3704067, 8.5077091 47.3703964)",residential,,79.106,Burstwiesenstrasse,False,50
12,112984235,112984227,"LINESTRING (8.508497 47.3708131, 8.508538 47.3708585, 8.508556799999999 47.3708778, 8.508602099999999 47.3709246, 8.5087125 47.3710304, 8.5088574 47.3711897, 8.509032700000001 47.3713718, 8.509122899999999 47.3714946, 8.509132599999999 47.3715205, 8.509132900000001 47.3715466, 8.509115899999999 47.3716146, 8.509083 47.3717088, 8.5090293 47.3718787, 8.5090284 47.3719237, 8.509058400000001 47.3719727, 8.5090889 47.372002)","['living_street', 'residential']",,147.85899999999998,Leonhard-Ragaz-Weg,False,"['30', '20']"
13,112984235,27488777,"LINESTRING (8.508497 47.3708131, 8.508401599999999 47.3708624, 8.5076155 47.3712495, 8.5074621 47.371325, 8.507363099999999 47.3713733, 8.507226299999999 47.3714401, 8.5068044 47.3716528, 8.5064622 47.3718254, 8.5057825 47.3721681, 8.5051241 47.3725245, 8.5050598 47.3725589, 8.504109 47.3731134, 8.503945999999999 47.373221)",secondary,2,435.223,Gutstrasse,False,50
14,112984235,2207079671,"LINESTRING (8.508497 47.3708131, 8.5088191 47.370655, 8.509055099999999 47.3705331, 8.5093178 47.3703974, 8.5095291 47.3702889)",secondary,"['3', '4']",97.15899999999999,Gutstrasse,False,50
15,2172649686,1545781029,"LINESTRING (8.5133495 47.370189, 8.513347700000001 47.3701659, 8.513355300000001 47.3701376, 8.513611900000001 47.3698604, 8.5136938 47.3697625)",tertiary,1,54.662000000000006,Goldbrunnenstrasse,True,30
16,2172649686,2172649691,"LINESTRING (8.5133495 47.370189, 8.5134069 47.3701885, 8.5135954 47.3701799, 8.5137356 47.3701895, 8.5141407 47.3702359, 8.514161400000001 47.3702379, 8.5142898 47.3702545)",secondary,"['2', '1']",71.522,Birmensdorferstrasse,True,30
17,2172649690,1545781170,"LINESTRING (8.513139600000001 47.3702494, 8.5129327 47.3701887)",secondary,1,16.98,Birmensdorferstrasse,True,30
18,2172649690,130117920,"LINESTRING (8.513139600000001 47.3702494, 8.513119400000001 47.3702977, 8.5130941 47.3703409, 8.5125814 47.3709265)",residential,,86.452,Goldbrunnenstrasse,False,30
19,2172649691,2172649700,"LINESTRING (8.5142898 47.3702545, 8.514441400000001 47.3702823, 8.5145734 47.3703141, 8.514685800000001 47.3703465)",secondary,1,31.577999999999996,Birmensdorferstrasse,True,50
20,2172649691,2172649707,"LINESTRING (8.5142898 47.3702545, 8.514305500000001 47.3702963, 8.5143051 47.3703451, 8.5142945 47.3703745, 8.5142717 47.3704079)",tertiary,,17.679000000000002,"['Friesenbergstrasse', 'Kalkbreitestrasse']",True,30
21,2172649695,2172649690,"LINESTRING (8.5134387 47.3702987, 8.513327800000001 47.3702762, 8.513139600000001 47.3702494)",secondary,1,23.201,Birmensdorferstrasse,True,30
22,2172649695,2172649686,"LINESTRING (8.5134387 47.3702987, 8.513382999999999 47.3702391, 8.513356099999999 47.3702107, 8.5133495 47.370189)",tertiary_link,,14.059,,True,30
23,2172649700,1545781190,"LINESTRING (8.514685800000001 47.3703465, 8.514858800000001 47.3704171)",secondary,1,15.211,Birmensdorferstrasse,True,50
24,2172649704,2172649695,"LINESTRING (8.5140207 47.3703898, 8.5138868 47.3703767, 8.513753100000001 47.3703573, 8.513607800000001 47.370333, 8.5135653 47.3703243, 8.5134387 47.3702987)",secondary,1,45.05,Birmensdorferstrasse,True,"['30', '50']"
25,2172649707,2172649704,"LINESTRING (8.5142717 47.3704079, 8.514132500000001 47.3704016, 8.5140207 47.3703898)",secondary,1,19.027,Birmensdorferstrasse,True,30
26,2172649707,267871097,"LINESTRING (8.5142717 47.3704079, 8.514221600000001 47.3704586, 8.514090700000001 47.3705923)",tertiary,1,24.622,Kalkbreitestrasse,True,30
27,150536451,4278971069,"LINESTRING (8.509786699999999 47.3701145, 8.509873900000001 47.3700641, 8.5099228 47.370034, 8.5100517 47.3699586)",secondary,3,26.436,Gutstrasse,True,50
28,150536451,4226485090,"LINESTRING (8.509786699999999 47.3701145, 8.509806299999999 47.3700353, 8.5098023 47.3699861, 8.509768100000001 47.3699234)",secondary,1,21.840000000000003,Gutstrasse,True,50
29,131924237,1481512725,"LINESTRING (8.5552452 47.3754993, 8.555336799999999 47.3753801, 8.5554345 47.3752806, 8.5559447 47.3748312, 8.5563416 47.3744851, 8.5564125 47.3744097)",residential,,149.928,Nägelistrasse,False,30
30,131924237,131921683,"LINESTRING (8.5552452 47.3754993, 8.555196799999999 47.3756631, 8.5547503 47.3766293, 8.554755699999999 47.3767224, 8.554763899999999 47.3767368, 8.5548132 47.3768238)",residential,,153.588,Moussonstrasse,False,30
31,71369076,29382407,"LINESTRING (8.524219799999999 47.384949, 8.524222699999999 47.384992, 8.524227 47.3850557, 8.5248803 47.3859373)",residential,,121.553,Ottostrasse,False,30
32,71369076,387907312,"LINESTRING (8.524219799999999 47.384949, 8.524173899999999 47.3849451, 8.5241077 47.3849128)",residential,,9.626,Neugasse,False,30
33,71369076,71379260,"LINESTRING (8.524219799999999 47.384949, 8.5242556 47.3849462, 8.524299299999999 47.3849353, 8.5244553 47.3848686, 8.524915699999999 47.3846705, 8.525413 47.3844507, 8.525643000000001 47.3843491)",residential,,126.56700000000001,Neugasse,False,30
34,246088174,246088921,"LINESTRING (8.524641799999999 47.3935602, 8.5244889 47.3933511, 8.5244278 47.3932392)",tertiary,1,39.21,Rosengartenstrasse,True,50
35,246088174,3693355419,"LINESTRING (8.524641799999999 47.3935602, 8.524513900000001 47.3932167, 8.524452999999999 47.3930658, 8.524330900000001 47.3928285, 8.524146999999999 47.3925597, 8.5238295 47.3921711, 8.522905099999999 47.3911838)",primary,2,297.024,Hardbrücke,True,50
36,130244965,215098490,"LINESTRING (8.560312400000001 47.3843327, 8.560555799999999 47.3843129, 8.560746999999999 47.3842724, 8.560931 47.3842148, 8.561078800000001 47.3841567)",residential,,61.669,Susenbergstrasse,False,30
37,130244965,132050990,"LINESTRING (8.560312400000001 47.3843327, 8.5602246 47.3842705, 8.5599512 47.3842847, 8.5598025 47.3842921, 8.5596561 47.3842815, 8.559312200000001 47.3842271, 8.558665899999999 47.3841031, 8.558502000000001 47.3840613, 8.558445300000001 47.3840538, 8.558382 47.3840613, 8.5582843 47.3840958, 8.5581941 47.3841485, 8.558024100000001 47.3842829, 8.5578091 47.3843867)",residential,,208.87999999999997,Schlösslistrasse,False,30
38,130244965,132049334,"LINESTRING (8.560312400000001 47.3843327, 8.559973299999999 47.3843934, 8.5597531 47.3844556, 8.559551600000001 47.3845301, 8.5592053 47.3847112, 8.558620700000001 47.3850143)",residential,,150.03300000000002,Susenbergstrasse,False,30
39,3935699473,5134801199,"LINESTRING (8.539619800000001 47.3872754, 8.539660899999999 47.3869926)",tertiary,4,31.598,Stampfenbachstrasse,False,50
40,3935699473,5047390008,"LINESTRING (8.539619800000001 47.3872754, 8.539661199999999 47.3873344, 8.5396313 47.3875778)",tertiary,,34.421,Stampfenbachstrasse,True,50
41,88998442,88998550,"LINESTRING (8.5325793 47.3702601, 8.5329902 47.3700254)",tertiary,4,40.48,Selnaustrasse,False,50
42,88998442,5255883857,"LINESTRING (8.5325793 47.3702601, 8.532352299999999 47.3703896, 8.532130499999999 47.3705244)",tertiary,4,44.794,Selnaustrasse,False,50
43,88998467,38439578,"LINESTRING (8.5322034 47.3693837, 8.5324367 47.3692372, 8.5325129 47.3691652)",residential,,33.81,Flössergasse,False,30
44,88998467,88993782,"LINESTRING (8.5322034 47.3693837, 8.531867099999999 47.3696217, 8.531806899999999 47.3696601)",residential,,42.858000000000004,Flössergasse,True,30
45,772211270,94878729,"LINESTRING (8.4990623 47.4191601, 8.4992485 47.4191925, 8.499396000000001 47.4192306, 8.499555600000001 47.4192995, 8.4997232 47.4193758, 8.499821000000001 47.4194261, 8.5001309 47.4195872, 8.5002342 47.419648, 8.500326100000001 47.4197111, 8.5005244 47.4199518, 8.500709499999999 47.4201175, 8.500757500000001 47.4201605)",residential,1,174.314,Hungerbergstrasse,False,30
46,301204091,48932871,"LINESTRING (8.522696699999999 47.3729261, 8.523163 47.3725654, 8.5233936 47.3723667)",residential,,81.409,Elisabethenstrasse,False,30
47,301204091,47775350,"LINESTRING (8.522696699999999 47.3729261, 8.522565200000001 47.3730358, 8.522399999999999 47.3731208, 8.521584499999999 47.3737116)",residential,,121.262,Elisabethenstrasse,True,30
48,88998550,88998442,"LINESTRING (8.5329902 47.3700254, 8.5325793 47.3702601)",tertiary,4,40.48,Selnaustrasse,False,50
49,88998550,88998467,"LINESTRING (8.5329902 47.3700254, 8.5329329 47.3699787, 8.5322034 47.3693837)",residential,,92.749,Friedensgasse,True,30
50,88998550,29798700,"LINESTRING (8.5329902 47.3700254, 8.5330736 47.3699775, 8.53356 47.3696978, 8.5336643 47.3696272)",tertiary,4,67.393,Selnaustrasse,False,50
51,84498425,150535089,"LINESTRING (8.509335500000001 47.3561094, 8.5082615 47.357301)",residential,,155.246,Grossalbis,False,30
52,84498425,150535086,"LINESTRING (8.509335500000001 47.3561094, 8.509710699999999 47.3562274)",residential,1,31.16,Hegianwandweg,False,30
53,84498425,2732181021,"LINESTRING (8.509335500000001 47.3561094, 8.509181999999999 47.3560555, 8.5089472 47.3559753, 8.508713999999999 47.3559109)",residential,1,51.802,Hegianwandweg,False,30
54,84498426,2732181021,"LINESTRING (8.5087604 47.3558302, 8.508713999999999 47.3559109)",residential,1,9.63,Adolf-Lüchinger-Strasse,True,30
55,84498426,84498346,"LINESTRING (8.5087604 47.3558302, 8.508858 47.3556952, 8.509042600000001 47.3554571, 8.509152200000001 47.3553022, 8.509269099999999 47.3551438, 8.5094625 47.3548673, 8.5097858 47.3543945)",residential,,177.375,Adolf-Lüchinger-Strasse,False,30
56,88998598,1238727784,"LINESTRING (8.5311091 47.3692691, 8.530327399999999 47.3688253)",residential,,76.817,Gerechtigkeitsgasse,True,30
57,88998598,88998706,"LINESTRING (8.5311091 47.3692691, 8.5306655 47.3696474)",residential,,53.717,Holzgasse,True,30
58,88998598,88993782,"LINESTRING (8.5311091 47.3692691, 8.5317449 47.3696196, 8.531806899999999 47.3696601)",residential,,68.225,Gerechtigkeitsgasse,False,30
59,5177541341,1553983909,"LINESTRING (8.518263599999999 47.3861012, 8.518377600000001 47.3860512, 8.518646 47.3859554, 8.5187407 47.3859321, 8.519266399999999 47.3858059, 8.519942 47.3856424, 8.520097399999999 47.3856094, 8.5202803 47.3855747, 8.5205173 47.3855586)",tertiary,,181.15499999999997,Geroldstrasse,True,50
60,5177541341,5341084677,"LINESTRING (8.518263599999999 47.3861012, 8.5183087 47.3861112, 8.5183473 47.3861299, 8.5183757 47.3861557, 8.518391299999999 47.386186, 8.5183926 47.3862182)",tertiary,1,17.874,Hardstrasse,True,30
61,29033205,48932935,"LINESTRING (8.524676100000001 47.3737645, 8.5246227 47.3736864, 8.524509999999999 47.3735214, 8.5243503 47.3732875)",residential,,58.439,Ankerstrasse,False,30
62,29033205,2884057363,"LINESTRING (8.524676100000001 47.3737645, 8.5247174 47.3738257, 8.5249697 47.3741796, 8.5249889 47.3742058)",residential,,54.432,Ankerstrasse,False,30
63,29033205,48932815,"LINESTRING (8.524676100000001 47.3737645, 8.524753499999999 47.3737034, 8.5251014 47.3734412, 8.525185 47.3733831)",residential,,57.169,Grüngasse,False,30
64,29033206,28137430,"LINESTRING (8.5313116 47.3776555, 8.531369099999999 47.377695, 8.5316679 47.3779003, 8.5321231 47.378224)",residential,,87.92099999999999,Eisgasse,False,50
65,29033206,28137428,"LINESTRING (8.5313116 47.3776555, 8.5309917 47.3778839, 8.5304875 47.3782242, 8.530384 47.3783005)",tertiary,2,100.12499999999999,Militärstrasse,False,30
66,29033206,318365469,"LINESTRING (8.5313116 47.3776555, 8.5313655 47.3776194, 8.531633899999999 47.3774331, 8.5318474 47.3772868)",tertiary,2,57.519999999999996,Militärstrasse,False,30
67,29033209,443216070,"LINESTRING (8.5309428 47.3839154, 8.530985299999999 47.3838837, 8.531013099999999 47.383863, 8.5316685 47.3833711)",residential,,81.537,Heinrichstrasse,False,30
68,29033209,291562173,"LINESTRING (8.5309428 47.3839154, 8.5308951 47.3839533, 8.5308747 47.3839695, 8.5307066 47.384103, 8.5304161 47.3843337)",residential,,61.122,Heinrichstrasse,True,30
69,29033209,6165393075,"LINESTRING (8.5309428 47.3839154, 8.5309033 47.3838685, 8.5306607 47.3835812)",tertiary,,42.802,Langstrasse,False,30
70,29033209,27481793,"LINESTRING (8.5309428 47.3839154, 8.531011299999999 47.3839965, 8.5312105 47.3842326, 8.5312375 47.3842665, 8.5312544 47.3842876)",tertiary,,47.574999999999996,Langstrasse,False,30
71,29033214,27481784,"LINESTRING (8.5340186 47.3838945, 8.5339408 47.3838459, 8.5333823 47.3834975, 8.533251699999999 47.3834161)",residential,,78.50800000000001,Ackerstrasse,False,30
72,29033214,29033218,"LINESTRING (8.5340186 47.3838945, 8.5340793 47.3839323, 8.534520499999999 47.3842076, 8.534853500000001 47.3844234, 8.534944299999999 47.3844794)",residential,,95.33200000000001,Ackerstrasse,False,30
73,29033214,29033219,"LINESTRING (8.5340186 47.3838945, 8.533943900000001 47.38395, 8.5335368 47.3842533, 8.5331723 47.3845248, 8.5331432 47.3845465, 8.533113 47.384569, 8.5330993 47.3845792, 8.533010600000001 47.384634, 8.5329303 47.3846419, 8.532867899999999 47.3846324, 8.5328041 47.384603, 8.532276400000001 47.3842762, 8.5321757 47.3842138)",residential,,192.78499999999997,Ausstellungsstrasse,True,30
74,29033215,29033216,"LINESTRING (8.536667400000001 47.381926, 8.536734600000001 47.3819862, 8.536739300000001 47.3819904, 8.537490699999999 47.3824544, 8.537614700000001 47.3825185)",residential,,97.28999999999999,Hafnerstrasse,True,30
75,29033215,30825912,"LINESTRING (8.536667400000001 47.381926, 8.5366017 47.3819712, 8.5359827 47.3824313)",residential,,76.25800000000001,Ausstellungsstrasse,True,30
76,29033215,29033217,"LINESTRING (8.536667400000001 47.381926, 8.537241 47.3815034, 8.537737999999999 47.3811352, 8.5378138 47.381079, 8.5378737 47.3810378, 8.5379539 47.3810048, 8.5380036 47.380987, 8.5381354 47.3809532)",residential,,156.09,Ausstellungsstrasse,False,"['30', '50']"
77,29033215,27481786,"LINESTRING (8.536667400000001 47.381926, 8.536607099999999 47.3818892, 8.536009999999999 47.3815143, 8.5359034 47.3814469)",residential,,78.40299999999999,Hafnerstrasse,False,30
78,29033216,29033218,"LINESTRING (8.537614700000001 47.3825185, 8.537527900000001 47.3826305, 8.537383699999999 47.3827974, 8.537134999999999 47.3830792, 8.536945299999999 47.3832504, 8.5367371 47.3834145, 8.536537300000001 47.3835448, 8.5357352 47.3840133, 8.534944299999999 47.3844794)",tertiary,,299.505,Sihlquai,False,50
79,29033216,29033217,"LINESTRING (8.537614700000001 47.3825185, 8.537669599999999 47.3824254, 8.537826600000001 47.3821655, 8.5379469 47.3819075, 8.538042600000001 47.3816396, 8.538092799999999 47.3813798, 8.5381108 47.3812574, 8.538123300000001 47.3811579, 8.5381354 47.3809532)",tertiary,,179.79999999999998,Sihlquai,False,50
80,29033217,29033215,"LINESTRING (8.5381354 47.3809532, 8.5380036 47.380987, 8.5379539 47.3810048, 8.5378737 47.3810378, 8.5378138 47.381079, 8.537737999999999 47.3811352, 8.537241 47.3815034, 8.536667400000001 47.381926)",residential,,156.09,Ausstellungsstrasse,False,"['30', '50']"
81,29033217,27481787,"LINESTRING (8.5381354 47.3809532, 8.5381134 47.3808085, 8.538075299999999 47.3806674, 8.5380225 47.3805443, 8.537938499999999 47.3803825, 8.537864000000001 47.3802589)",tertiary,,80.294,Sihlquai,False,50
82,29033217,29033216,"LINESTRING (8.5381354 47.3809532, 8.538123300000001 47.3811579, 8.5381108 47.3812574, 8.538092799999999 47.3813798, 8.538042600000001 47.3816396, 8.5379469 47.3819075, 8.537826600000001 47.3821655, 8.537669599999999 47.3824254, 8.537614700000001 47.3825185)",tertiary,,179.79999999999998,Sihlquai,False,50
83,29033218,29033214,"LINESTRING (8.534944299999999 47.3844794, 8.534853500000001 47.3844234, 8.534520499999999 47.3842076, 8.5340793 47.3839323, 8.5340186 47.3838945)",residential,,95.332,Ackerstrasse,False,30
84,29033218,29033216,"LINESTRING (8.534944299999999 47.3844794, 8.5357352 47.3840133, 8.536537300000001 47.3835448, 8.5367371 47.3834145, 8.536945299999999 47.3832504, 8.537134999999999 47.3830792, 8.537383699999999 47.3827974, 8.537527900000001 47.3826305, 8.537614700000001 47.3825185)",tertiary,,299.505,Sihlquai,False,50
85,29033218,283180891,"LINESTRING (8.534944299999999 47.3844794, 8.534729499999999 47.3846007, 8.5345318 47.3847155, 8.534129500000001 47.3849477, 8.5337882 47.3851446, 8.533146 47.3855146, 8.5330777 47.3855539, 8.5329204 47.3856428, 8.532894499999999 47.385658, 8.5325845 47.3858399, 8.5324706 47.3859067, 8.5323294 47.3859897, 8.531762799999999 47.3863227)",tertiary,"['2', '3']",315.256,Sihlquai,False,50
86,29033219,27481783,"LINESTRING (8.5321757 47.3842138, 8.532095 47.3842736)",residential,,9.007,Limmatstrasse,False,30
87,29033219,443216071,"LINESTRING (8.5321757 47.3842138, 8.532254200000001 47.3841556, 8.532558399999999 47.3839301)",residential,,42.724000000000004,Limmatstrasse,False,30
88,29033228,30825904,"LINESTRING (8.533626399999999 47.3818835, 8.532996600000001 47.3814924)",residential,,64.341,Klingenstrasse,True,30
89,29033228,443219907,"LINESTRING (8.533626399999999 47.3818835, 8.5334261 47.3820365, 8.533316599999999 47.3821202)",residential,,35.168,Konradstrasse,True,30
90,29033229,29033228,"LINESTRING (8.535163300000001 47.3810062, 8.5351099 47.3810367, 8.5344721 47.3814005, 8.5344084 47.3814368, 8.5341577 47.3815798, 8.533626399999999 47.3818835)",residential,,151.35000000000002,Konradstrasse,True,30
91,29033229,27481786,"LINESTRING (8.535163300000001 47.3810062, 8.535786699999999 47.3813744, 8.5359034 47.3814469)",residential,,74.208,Hafnerstrasse,False,30
92,29033244,1493666302,"LINESTRING (8.5414973 47.3780266, 8.541554400000001 47.3779462, 8.5415904 47.3778826, 8.5415995 47.3778207, 8.541608699999999 47.3777592, 8.5416045 47.3776747, 8.541508500000001 47.3773323, 8.541502599999999 47.3772721, 8.541504700000001 47.3772023, 8.5415268 47.3770334, 8.541605000000001 47.3767906, 8.54185 47.3759633, 8.541873300000001 47.3758832, 8.5419018 47.3757492, 8.5419368 47.3756972)",tertiary,1,264.706,Bahnhofquai,True,50
93,29033244,28887288,"LINESTRING (8.5414973 47.3780266, 8.5415002 47.3779381, 8.541508 47.3778769, 8.541515800000001 47.3778208, 8.541518699999999 47.3777727, 8.541517000000001 47.3777023, 8.541506 47.3776267, 8.541485099999999 47.3775482, 8.5414505 47.3774612, 8.541322600000001 47.3772931, 8.5412464 47.3772236, 8.5410497 47.3771171)",tertiary,,113.072,Bahnhofquai,True,50
94,5725291303,5216159855,"LINESTRING (8.520251399999999 47.340154, 8.520242 47.3396994, 8.520423900000001 47.3396963, 8.520402499999999 47.3389093)",living_street,,151.79000000000002,Maneggplatz,False,20
95,29033257,3813718387,"LINESTRING (8.543079499999999 47.3776326, 8.543291699999999 47.3772169, 8.543346100000001 47.3771077, 8.5433447 47.377064, 8.5433384 47.3770234, 8.543328300000001 47.3769425)",tertiary,3,80.149,Neumühlequai,True,50
96,29033257,28935504,"LINESTRING (8.543079499999999 47.3776326, 8.543237899999999 47.3776687, 8.543589600000001 47.3777481, 8.543722000000001 47.3777784)",tertiary,,51.02199999999999,Im Stadtgraben,False,50
97,29033257,4133176776,"LINESTRING (8.543079499999999 47.3776326, 8.5426357 47.3785009, 8.542616199999999 47.3785376, 8.5425764 47.3786131, 8.5425615 47.3786413)",tertiary,4,118.751,Neumühlequai,False,50
98,88998706,347654964,"LINESTRING (8.5306655 47.3696474, 8.530614 47.3696201, 8.5300838 47.3693382)",living_street,,55.687999999999995,Sihlamtsstrasse,False,20
99,88998706,88993783,"LINESTRING (8.5306655 47.3696474, 8.530669700000001 47.3696742, 8.5308405 47.3697719, 8.531306300000001 47.370024)","['living_street', 'residential']",,64.737,Sihlamtsstrasse,False,"['30', '20']"
100,5511578439,29353820,"LINESTRING (8.505213899999999 47.4085131, 8.504460399999999 47.408768)",unclassified,,63.392,Albert-Einstein-Strasse,False,30
101,5511578439,29353896,"LINESTRING (8.505213899999999 47.4085131, 8.505205 47.4084864, 8.5052114 47.4084511, 8.5052462 47.4084134, 8.505313299999999 47.4083899)",unclassified,1,17.628,,True,50
102,5511578444,29353957,"LINESTRING (8.5054158 47.4085569, 8.505497 47.4086197, 8.5055566 47.4086968, 8.505690599999999 47.408878, 8.505712900000001 47.4089124, 8.505743499999999 47.4089589, 8.505751800000001 47.4090006, 8.505743499999999 47.4090484, 8.5057271 47.4090934, 8.505699 47.4091366, 8.5056592 47.4091691, 8.505608499999999 47.4092006, 8.505524899999999 47.4092329, 8.5048297 47.4094539)",unclassified,,146.67100000000002,Othmar-Ammann-Weg,False,30
103,5511578444,5511578439,"LINESTRING (8.5054158 47.4085569, 8.505358599999999 47.4085713, 8.5052989 47.4085675, 8.505248 47.4085472, 8.505213899999999 47.4085131)",unclassified,1,18.129,,True,50
104,142607262,142612252,"LINESTRING (8.5346788 47.39472, 8.533966700000001 47.3944108)",living_street,,63.681,Fürstweg,False,20
105,142607262,101380266,"LINESTRING (8.5346788 47.39472, 8.534452399999999 47.394932, 8.5343088 47.3950441, 8.5342687 47.395075, 8.534057900000001 47.3952063, 8.5339461 47.3952718, 8.5337368 47.3953833, 8.5336433 47.3954627, 8.5335997 47.3955143, 8.5335555 47.3955932, 8.533527599999999 47.3956841, 8.5334647 47.3958631, 8.5334088 47.3960188, 8.5333889 47.3960918, 8.533379399999999 47.3961599, 8.533383199999999 47.3962205, 8.533399599999999 47.396272, 8.533426499999999 47.3963324, 8.533448 47.3963675, 8.533466199999999 47.3963888, 8.5335293 47.39645, 8.533592000000001 47.3964953)","['living_street', 'residential']",,236.422,Seminarstrasse,True,"['30', '20']"
