node_id,x,y
gen:23026:1122:1:13_zürcher_verkehrsverbund,8.51433107875128,47.3822334078514
gen:23026:1122:1:2_zürcher_verkehrsverbund,8.51536414132816,47.382209077724
gen:23026:1122:2:10_zürcher_verkehrsverbund,8.51509464674289,47.382938976659794
gen:23026:1122:2:11_zürcher_verkehrsverbund,8.514807185851929,47.3831579443699
gen:23026:1122:3:12_zürcher_verkehrsverbund,8.514052601013171,47.3821360872747
gen:23026:1138:1:0_zürcher_verkehrsverbund,8.5652116564509,47.3603074104294
gen:23026:1138:1:1_zürcher_verkehrsverbund,8.56483436403151,47.360386516146605
gen:23026:1139:1:0_zürcher_verkehrsverbund,8.57605432193173,47.404825165788495
gen:23026:1139:1:1_zürcher_verkehrsverbund,8.5766202605608,47.404916364560606
gen:23026:114:1:20_zürcher_verkehrsverbund,8.572218515668,47.410041481771
gen:23026:114:2:22_zürcher_verkehrsverbund,8.572775471144231,47.4104609532714
gen:23026:114:3:21_zürcher_verkehrsverbund,8.57188613901283,47.410862183754205
gen:23026:1143:1:10_zürcher_verkehrsverbund,8.51003713169259,47.3565467094935
gen:23026:1143:1:11_zürcher_verkehrsverbund,8.50995628331701,47.3567718722712
gen:23026:1144:1:0_zürcher_verkehrsverbund,8.5609177093922,47.361694785805994
gen:23026:1144:1:1_zürcher_verkehrsverbund,8.560441602291549,47.36188950223761
gen:23026:1144:1:10_zürcher_verkehrsverbund,8.56080092840525,47.361676531103704
gen:23026:1144:1:11_zürcher_verkehrsverbund,8.56054041697282,47.36188341736
gen:23026:1144:1:2_zürcher_verkehrsverbund,8.561205170283161,47.3616035122314
gen:23026:1144:2:12_zürcher_verkehrsverbund,8.56075601264104,47.361329690559906
gen:23026:1144:3:13_zürcher_verkehrsverbund,8.55966006799426,47.3614757289616
gen:23026:1144:4:15_zürcher_verkehrsverbund,8.56086381047515,47.3622363391011
gen:23026:1149:1:50_zürcher_verkehrsverbund,8.46688206543748,47.345336039878205
gen:23026:1149:1:51_zürcher_verkehrsverbund,8.466666469769269,47.3457073325342
gen:23026:1156:1:10_zürcher_verkehrsverbund,8.48390514007392,47.4122664663727
gen:23026:1156:1:11_zürcher_verkehrsverbund,8.48390514007392,47.412442758947705
gen:23026:1156:1:20_zürcher_verkehrsverbund,8.483806325392651,47.412096252292
gen:23026:1157:1:0_zürcher_verkehrsverbund,8.54347242657217,47.3695619744703
gen:23026:1157:1:1_zürcher_verkehrsverbund,8.54345446026649,47.3699756843219
gen:23026:1158:1:0_zürcher_verkehrsverbund,8.52607205951636,47.376162692991
gen:23026:1158:1:1_zürcher_verkehrsverbund,8.52594629537657,47.3763086903284
gen:23026:1158:2:10_zürcher_verkehrsverbund,8.52538933990033,47.376107943885295
gen:23026:1158:2:11_zürcher_verkehrsverbund,8.52570375024982,47.3762296084875
gen:23026:1160:1:21_zürcher_verkehrsverbund,8.56473554935024,47.4088924775091
gen:23026:1162:1:11_zürcher_verkehrsverbund,8.50772846141208,47.385311078409
gen:23026:1162:1:12_zürcher_verkehrsverbund,8.50780032663482,47.3846420348768
gen:23026:1162:2:10_zürcher_verkehrsverbund,8.50899508596287,47.3847819264993
gen:23026:1175:1:20_zürcher_verkehrsverbund,8.543607173864809,47.42289159905211
gen:23026:1175:1:21_zürcher_verkehrsverbund,8.54368802224039,47.422751808594796
gen:23026:1176:1:50_zürcher_verkehrsverbund,8.57926130749648,47.41650340386929
gen:23026:1176:1:51_zürcher_verkehrsverbund,8.57820129546107,47.416740467775895
gen:23026:1176:2:0_zürcher_verkehrsverbund,8.57930622326069,47.4164183037451
gen:23026:1176:2:1_zürcher_verkehrsverbund,8.57860553733898,47.4165641895881
gen:23026:1179:1:20_zürcher_verkehrsverbund,8.57273953853286,47.407105087722904
gen:23026:1179:1:21_zürcher_verkehrsverbund,8.572775471144231,47.40755498066
gen:23026:1186:1:20_zürcher_verkehrsverbund,8.56461876836329,47.3816373164992
gen:23026:1186:1:21_zürcher_verkehrsverbund,8.56456486944624,47.3817103076391
gen:23026:1187:1:0_zürcher_verkehrsverbund,8.50612047705329,47.3694342104779
gen:23026:1187:1:1_zürcher_verkehrsverbund,8.50676726405794,47.3694524624957
gen:23026:1194:1:10_zürcher_verkehrsverbund,8.55454865402691,47.380110561992105
gen:23026:1215:1:0_zürcher_verkehrsverbund,8.543283780362481,47.4001494972038
gen:23026:1215:1:1_zürcher_verkehrsverbund,8.54370598854608,47.4003744738558
gen:23026:1220:1:0_zürcher_verkehrsverbund,8.59106517033145,47.403128839848
gen:23026:1228:1:50_zürcher_verkehrsverbund,8.60021001992506,47.395941648760996
gen:23026:1228:1:51_zürcher_verkehrsverbund,8.59972492967157,47.396081510394204
gen:23026:1231:1:20_zürcher_verkehrsverbund,8.491037763430821,47.40104331768829
gen:23026:1231:1:21_zürcher_verkehrsverbund,8.49024724598068,47.4014020576999
gen:23026:1234:1:0_zürcher_verkehrsverbund,8.52271236035328,47.3782248679118
gen:23026:1234:1:1_zürcher_verkehrsverbund,8.52303575385561,47.378431689265
gen:23026:1234:2:10_zürcher_verkehrsverbund,8.52383525445859,47.3792468008166
gen:23026:1234:3:11_zürcher_verkehrsverbund,8.52357474302616,47.3791494747266
gen:23026:1237:1:50_zürcher_verkehrsverbund,8.461231662299591,47.43093804140679
gen:23026:1237:1:51_zürcher_verkehrsverbund,8.46066572367051,47.431673342242604
gen:23026:1239:1:10_zürcher_verkehrsverbund,8.49664325080451,47.42377287817099
gen:23026:1249:1:50_zürcher_verkehrsverbund,8.542017155811699,47.331833821535994
gen:23026:1249:1:51_zürcher_verkehrsverbund,8.54204410527023,47.331833821535994
gen:23026:1251:1:0_zürcher_verkehrsverbund,8.55457560348544,47.369349034311
gen:23026:1251:1:1_zürcher_verkehrsverbund,8.55525832310146,47.3692881941076
gen:23026:1252:1:0_zürcher_verkehrsverbund,8.49916751675323,47.3774097405616
gen:23026:1252:1:1_zürcher_verkehrsverbund,8.498835140098059,47.37753140216021
gen:23026:1252:2:11_zürcher_verkehrsverbund,8.49832310038604,47.3772089983102
gen:23026:1252:3:20_zürcher_verkehrsverbund,8.49922141567029,47.376996089026605
gen:23026:1252:3:21_zürcher_verkehrsverbund,8.49953582601977,47.376892675635794
gen:23026:1259:1:10_zürcher_verkehrsverbund,8.50216788980261,47.42091626467629
gen:23026:1259:1:11_zürcher_verkehrsverbund,8.50166483324343,47.4212931034166
gen:23026:1259:2:50_zürcher_verkehrsverbund,8.50120669244847,47.420928420806796
gen:23026:1259:2:51_zürcher_verkehrsverbund,8.50042515815118,47.4212140890655
gen:23026:1272:1:10_zürcher_verkehrsverbund,8.51093544697684,47.367615061012
gen:23026:1272:1:11_zürcher_verkehrsverbund,8.51101629535242,47.3676759031454
gen:23026:1273:1:50_zürcher_verkehrsverbund,8.61484357590541,47.391581428198
gen:23026:1273:1:51_zürcher_verkehrsverbund,8.614457300333179,47.391946314043295
gen:23026:1275:1:0_zürcher_verkehrsverbund,8.54815264920309,47.4197796540743
gen:23026:1275:1:1_zürcher_verkehrsverbund,8.54858384053953,47.4201017975388
gen:23026:1275:2:21_zürcher_verkehrsverbund,8.54782925570076,47.4199863123726
gen:23026:1275:2:22_zürcher_verkehrsverbund,8.54779332308939,47.419743184878705
gen:23026:1275:2:23_zürcher_verkehrsverbund,8.54823349757867,47.4196459335668
gen:23026:1275:4:82_zürcher_verkehrsverbund,8.54774840732518,47.420454329637394
gen:23026:1277:1:50_zürcher_verkehrsverbund,8.580950140230861,47.3399124347254
gen:23026:1277:1:51_zürcher_verkehrsverbund,8.58141726417867,47.3399124347254
gen:23026:1278:1:0_zürcher_verkehrsverbund,8.562498744292471,47.365990550098196
gen:23026:1278:1:1_zürcher_verkehrsverbund,8.56212145187309,47.3663434443632
gen:23026:128:1:20_zürcher_verkehrsverbund,8.548467059552571,47.4245569002964
gen:23026:128:1:21_zürcher_verkehrsverbund,8.548682655220789,47.4245265120594
gen:23026:1280:1:21_zürcher_verkehrsverbund,8.50524012807473,47.40509268173879
gen:23026:1280:2:20_zürcher_verkehrsverbund,8.50515927969914,47.404916364560606
gen:23026:1280:2:23_zürcher_verkehrsverbund,8.50484486934966,47.4050440425762
gen:23026:1280:3:22_zürcher_verkehrsverbund,8.50462927368144,47.4050258028786
gen:23026:1284:1:50_zürcher_verkehrsverbund,8.61459204762582,47.4123150988662
gen:23026:1284:1:51_zürcher_verkehrsverbund,8.61433153619339,47.4121570430983
gen:23026:1286:1:0_zürcher_verkehrsverbund,8.55435102466438,47.3578733303911
gen:23026:1286:1:1_zürcher_verkehrsverbund,8.55410847953763,47.35817759653689
gen:23026:1286:2:10_zürcher_verkehrsverbund,8.55502476112756,47.357891586409295
gen:23026:1286:2:11_zürcher_verkehrsverbund,8.554836114917869,47.357885501070605
gen:23026:1288:1:10_zürcher_verkehrsverbund,8.525964261682251,47.358500116735705
gen:23026:1288:2:11_zürcher_verkehrsverbund,8.52701529056482,47.358694844957895
gen:23026:1292:1:20_zürcher_verkehrsverbund,8.5227572761175,47.4167890961376
gen:23026:1292:1:21_zürcher_verkehrsverbund,8.52303575385561,47.4169653735725
gen:23026:1299:1:50_zürcher_verkehrsverbund,8.60427040500985,47.410126592200605
gen:23026:1299:1:51_zürcher_verkehrsverbund,8.60586042306296,47.4102542575873
gen:23026:130:1:50_zürcher_verkehrsverbund,8.57508414142474,47.425152506199105
gen:23026:130:1:51_zürcher_verkehrsverbund,8.575317703398651,47.4249823337716
gen:23026:1303:1:50_zürcher_verkehrsverbund,8.54370598854608,47.431448499275795
gen:23026:1303:1:51_zürcher_verkehrsverbund,8.543777853768821,47.4315700361339
gen:23026:1305:1:50_zürcher_verkehrsverbund,8.61765530274509,47.40162702900329
gen:23026:1305:1:51_zürcher_verkehrsverbund,8.617754117426362,47.4015966275319
gen:23026:1307:1:10_zürcher_verkehrsverbund,8.50738710160407,47.3595346021838
gen:23026:1307:1:11_zürcher_verkehrsverbund,8.50744100052112,47.359601538778804
gen:23026:1310:1:20_zürcher_verkehrsverbund,8.512669195475429,47.3281624230981
gen:23026:1310:1:21_zürcher_verkehrsverbund,8.51284885853228,47.32836944074471
gen:23026:1311:1:20_zürcher_verkehrsverbund,8.5768538225347,47.384575130056604
gen:23026:1315:1:20_zürcher_verkehrsverbund,8.57427565766892,47.3480385037967
gen:23026:1316:1:20_zürcher_verkehrsverbund,8.509111866949821,47.4010615587648
gen:23026:1316:1:21_zürcher_verkehrsverbund,8.50871660822475,47.4015419048393
gen:23026:132:1:20_zürcher_verkehrsverbund,8.56899356379756,47.4163332034833
gen:23026:132:1:21_zürcher_verkehrsverbund,8.568571355613969,47.4164730109836
gen:23026:132:2:0_zürcher_verkehrsverbund,8.568535423002599,47.417135571915104
gen:23026:132:2:1_zürcher_verkehrsverbund,8.56863423768387,47.4165581110194
gen:23026:132:2:2_zürcher_verkehrsverbund,8.56908339532599,47.41708694387339
gen:23026:1320:1:10_zürcher_verkehrsverbund,8.49188217979801,47.3695680584622
gen:23026:1320:1:11_zürcher_verkehrsverbund,8.49191811240938,47.369683654175205
gen:23026:1320:2:20_zürcher_verkehrsverbund,8.49104674658366,47.369525470503994
gen:23026:1320:2:21_zürcher_verkehrsverbund,8.4912443759462,47.369464630504105
gen:23026:1327:1:50_zürcher_verkehrsverbund,8.463225922230611,47.4008244242778
gen:23026:1327:1:51_zürcher_verkehrsverbund,8.46204912920825,47.401256129854296
gen:23026:1330:1:50_zürcher_verkehrsverbund,8.62188636773388,47.414223888758706
gen:23026:1330:1:51_zürcher_verkehrsverbund,8.62206603079073,47.4142785982771
gen:23026:1334:1:0_zürcher_verkehrsverbund,8.5451073603895,47.3960936722579
gen:23026:1334:1:1_zürcher_verkehrsverbund,8.544496505996209,47.3962821807849
gen:23026:134:1:20_zürcher_verkehrsverbund,8.57194003792988,47.41340931809529
gen:23026:1341:1:50_zürcher_verkehrsverbund,8.60225817877314,47.327669230729896
gen:23026:1341:1:51_zürcher_verkehrsverbund,8.602276145078829,47.327833628697704
gen:23026:1342:1:50_zürcher_verkehrsverbund,8.606255681788031,47.329063552814894
gen:23026:1342:1:51_zürcher_verkehrsverbund,8.6059951703556,47.328990488816004
gen:23026:1342:1:52_zürcher_verkehrsverbund,8.605671776853269,47.328868715259894
gen:23026:1354:1:10_zürcher_verkehrsverbund,8.527671060722309,47.348233270625705
gen:23026:1354:2:11_zürcher_verkehrsverbund,8.528443611866761,47.3469733599883
gen:23026:1354:3:20_zürcher_verkehrsverbund,8.5280483531417,47.3478863417115
gen:23026:1356:1:20_zürcher_verkehrsverbund,8.53152483329172,47.340302027631395
gen:23026:1356:1:21_zürcher_verkehrsverbund,8.53147991752751,47.340734228897894
gen:23026:1357:1:0_zürcher_verkehrsverbund,8.52128403905133,47.374495861403894
gen:23026:1357:1:1_zürcher_verkehrsverbund,8.52079894879784,47.374666196975795
gen:23026:1357:2:10_zürcher_verkehrsverbund,8.521050477077429,47.3742281901079
gen:23026:1357:2:11_zürcher_verkehrsverbund,8.52153556733092,47.3742890246126
gen:23026:1358:1:10_zürcher_verkehrsverbund,8.5302492255881,47.378322195708506
gen:23026:1358:1:11_zürcher_verkehrsverbund,8.53005159622556,47.3785229337218
gen:23026:1359:1:0_zürcher_verkehrsverbund,8.550353521649491,47.3727377228187
gen:23026:1359:1:1_zürcher_verkehrsverbund,8.55053318470634,47.3724639589414
gen:23026:1362:1:10_zürcher_verkehrsverbund,8.57115850363259,47.361031527567995
gen:23026:1362:1:11_zürcher_verkehrsverbund,8.57101477318711,47.361165396874895
gen:23026:1364:1:0_zürcher_verkehrsverbund,8.49511611482129,47.38506779083429
gen:23026:1364:1:1_zürcher_verkehrsverbund,8.49467594033201,47.385256338802606
gen:23026:1364:2:20_zürcher_verkehrsverbund,8.49443339520526,47.38410679393721
gen:23026:1364:2:21_zürcher_verkehrsverbund,8.494729839249072,47.384143287810296
gen:23026:1366:1:0_zürcher_verkehrsverbund,8.53457012210531,47.3763391063895
gen:23026:1366:1:1_zürcher_verkehrsverbund,8.533941301406339,47.37603494498921
gen:23026:1366:1:10_zürcher_verkehrsverbund,8.53430961067288,47.3761201103581
gen:23026:1366:1:11_zürcher_verkehrsverbund,8.53434554328425,47.3762965238991
gen:23026:137:1:0_zürcher_verkehrsverbund,8.48299784163683,47.38899066605121
gen:23026:137:1:1_zürcher_verkehrsverbund,8.48264749867598,47.3892278537971
gen:23026:1379:1:10_zürcher_verkehrsverbund,8.509641872967519,47.39754091398561
gen:23026:1379:1:11_zürcher_verkehrsverbund,8.51003713169259,47.397413217784994
gen:23026:1386:1:10_zürcher_verkehrsverbund,8.52439220993482,47.3746540301674
gen:23026:1386:1:11_zürcher_verkehrsverbund,8.52440119308766,47.374593196083794
gen:23026:1389:1:10_zürcher_verkehrsverbund,8.60082087431835,47.3552200552421
gen:23026:1391:1:50_zürcher_verkehrsverbund,8.5481346828974,47.324515126198904
gen:23026:1393:1:70_zürcher_verkehrsverbund,8.55199743861966,47.3226091763868
gen:23026:1399:1:0_zürcher_verkehrsverbund,8.546382968093129,47.3888021314405
gen:23026:1399:1:1_zürcher_verkehrsverbund,8.54633805232892,47.389008911300294
gen:23026:1407:1:0_zürcher_verkehrsverbund,8.55928277557488,47.376290440683405
gen:23026:1407:1:1_zürcher_verkehrsverbund,8.55951633754878,47.3764364376671
gen:23026:1407:1:2_zürcher_verkehrsverbund,8.55969600060563,47.3766067669706
gen:23026:1407:2:10_zürcher_verkehrsverbund,8.55910311251803,47.3772819955809
gen:23026:1407:3:51_zürcher_verkehrsverbund,8.56027092238755,47.3766006837906
gen:23026:1414:1:50_zürcher_verkehrsverbund,8.61856260118218,47.3890575652671
gen:23026:1414:1:51_zürcher_verkehrsverbund,8.618095477234371,47.389495448947
gen:23026:1430:1:0_zürcher_verkehrsverbund,8.56620878641641,47.3640374201824
gen:23026:1430:1:1_zürcher_verkehrsverbund,8.566397432626099,47.364134774164704
gen:23026:1430:1:12_zürcher_verkehrsverbund,8.56649624730736,47.363927896737394
gen:23026:1430:2:10_zürcher_verkehrsverbund,8.5660381065124,47.364280804801396
gen:23026:1430:2:11_zürcher_verkehrsverbund,8.565885392914081,47.364262550994
gen:23026:1430:3:50_zürcher_verkehrsverbund,8.5666938766699,47.36380620375421
gen:23026:144:1:0_zürcher_verkehrsverbund,8.53764236037743,47.4059499396091
gen:23026:144:1:1_zürcher_verkehrsverbund,8.53788490550417,47.406369443695496
gen:23026:1440:1:51_zürcher_verkehrsverbund,8.53523487541565,47.3218601740936
gen:23026:1441:1:20_zürcher_verkehrsverbund,8.51832858176617,47.3997177825593
gen:23026:1441:1:21_zürcher_verkehrsverbund,8.51754704746888,47.3997360240948
gen:23026:1445:1:20_zürcher_verkehrsverbund,8.528272931962759,47.405220359327096
gen:23026:1445:1:21_zürcher_verkehrsverbund,8.52799445422464,47.40556083138289
gen:23026:1446:1:0_zürcher_verkehrsverbund,8.50760269727229,47.3777321431841
gen:23026:1446:1:1_zürcher_verkehrsverbund,8.50714455647732,47.3776895618186
gen:23026:1446:2:11_zürcher_verkehrsverbund,8.50801592230304,47.3777564753775
gen:23026:1451:1:51_zürcher_verkehrsverbund,8.621553991078711,47.388838622062906
gen:23026:1453:1:0_zürcher_verkehrsverbund,8.55424322683027,47.364785824303596
gen:23026:1453:1:1_zürcher_verkehrsverbund,8.553398810463081,47.365169149131795
gen:23026:1453:2:11_zürcher_verkehrsverbund,8.55409949638479,47.365576808987996
gen:23026:1456:1:0_zürcher_verkehrsverbund,8.54951808843514,47.36337419139621
gen:23026:1456:1:1_zürcher_verkehrsverbund,8.550012161841481,47.362881327907
gen:23026:1457:1:50_zürcher_verkehrsverbund,8.54518820876508,47.324977902359294
gen:23026:1457:1:51_zürcher_verkehrsverbund,8.54514329300087,47.32526409085071
gen:23026:1468:1:0_zürcher_verkehrsverbund,8.53935814257034,47.3879263489224
gen:23026:1468:1:1_zürcher_verkehrsverbund,8.53923237843054,47.3882851782416
gen:23026:1471:1:20_zürcher_verkehrsverbund,8.56090872623936,47.3842710161671
gen:23026:1471:1:21_zürcher_verkehrsverbund,8.56141178279854,47.3839364888622
gen:23026:1472:1:0_zürcher_verkehrsverbund,8.54904198133449,47.3705475720085
gen:23026:1472:1:1_zürcher_verkehrsverbund,8.54861078999805,47.3707848427392
gen:23026:1472:2:2_zürcher_verkehrsverbund,8.54887130143049,47.3702372932885
gen:23026:1472:2:3_zürcher_verkehrsverbund,8.54915876232144,47.3704502298615
gen:23026:1472:4:10_zürcher_verkehrsverbund,8.54854790792816,47.370316384116
gen:23026:1472:4:11_zürcher_verkehrsverbund,8.548601806845209,47.370486733187704
gen:23026:1478:1:50_zürcher_verkehrsverbund,8.59646404518976,47.3891427096009
gen:23026:1478:1:51_zürcher_verkehrsverbund,8.596805404997781,47.3896839810777
gen:23026:1483:1:20_zürcher_verkehrsverbund,8.540957143776291,47.430032574197206
gen:23026:1483:1:21_zürcher_verkehrsverbund,8.541073924763241,47.4298745716112
gen:23026:1495:1:50_zürcher_verkehrsverbund,8.461671836788861,47.352256262188504
gen:23026:1495:1:51_zürcher_verkehrsverbund,8.46172573570592,47.352414497645995
gen:23026:1498:1:50_zürcher_verkehrsverbund,8.453811578051731,47.4121084104589
gen:23026:1498:1:51_zürcher_verkehrsverbund,8.45274258286347,47.4123515732067
gen:23026:1502:1:20_zürcher_verkehrsverbund,8.54982351563178,47.3924693126826
gen:23026:1502:1:21_zürcher_verkehrsverbund,8.54962588626925,47.392511882110796
gen:23026:1503:1:20_zürcher_verkehrsverbund,8.50055092229097,47.373753678562096
gen:23026:1503:1:21_zürcher_verkehrsverbund,8.499940067897679,47.3738510146119
gen:23026:1507:1:0_zürcher_verkehrsverbund,8.544945663638341,47.3934484008329
gen:23026:1507:1:1_zürcher_verkehrsverbund,8.54496362994402,47.393788948969096
gen:23026:1516:1:50_zürcher_verkehrsverbund,8.467933094320049,47.407305716128995
gen:23026:1516:1:51_zürcher_verkehrsverbund,8.46735817253813,47.407597537901104
gen:23026:1519:1:0_zürcher_verkehrsverbund,8.51722365396655,47.3587861235647
gen:23026:1519:1:1_zürcher_verkehrsverbund,8.51774467683141,47.3585974809367
gen:23026:1522:1:0_zürcher_verkehrsverbund,8.53645658420223,47.394859228784505
gen:23026:1522:1:1_zürcher_verkehrsverbund,8.53624997168685,47.3950781469779
gen:23026:1528:1:10_zürcher_verkehrsverbund,8.5208528477149,47.3960997531886
gen:23026:1528:1:11_zürcher_verkehrsverbund,8.5208528477149,47.3961788052245
gen:23026:1532:1:20_zürcher_verkehrsverbund,8.54418209564673,47.4286652284177
gen:23026:1532:1:21_zürcher_verkehrsverbund,8.543193948834059,47.4286469969006
gen:23026:1539:1:20_zürcher_verkehrsverbund,8.509219664783929,47.4117254268543
gen:23026:1539:2:21_zürcher_verkehrsverbund,8.50973170449595,47.411889563025895
gen:23026:1539:3:22_zürcher_verkehrsverbund,8.510126963221019,47.4116220815949
gen:23026:1546:1:50_zürcher_verkehrsverbund,8.47181381634799,47.4258453454025
gen:23026:1547:1:10_zürcher_verkehrsverbund,8.53258484532713,47.3901218595533
gen:23026:1547:2:11_zürcher_verkehrsverbund,8.53282739045388,47.391088828299395
gen:23026:1548:1:0_zürcher_verkehrsverbund,8.503784857314251,47.381138541005
gen:23026:1548:1:1_zürcher_verkehrsverbund,8.50352434588182,47.38133318566171
gen:23026:1548:2:80_zürcher_verkehrsverbund,8.50363214371593,47.38097430901689
gen:23026:1549:1:20_zürcher_verkehrsverbund,8.49607731217543,47.3859375387455
gen:23026:1549:2:21_zürcher_verkehrsverbund,8.49594256488279,47.3866856321119
gen:23026:1549:3:22_zürcher_verkehrsverbund,8.49688579593125,47.386776862283895
gen:23026:1550:1:0_zürcher_verkehrsverbund,8.54549363596172,47.39051108181089
gen:23026:1550:1:1_zürcher_verkehrsverbund,8.545439737044669,47.3908698935333
gen:23026:1550:2:20_zürcher_verkehrsverbund,8.54562838325436,47.391228702812796
gen:23026:1552:1:50_zürcher_verkehrsverbund,8.5514764157548,47.4142907559401
gen:23026:1552:1:51_zürcher_verkehrsverbund,8.55173692718722,47.4142542829426
gen:23026:1552:2:0_zürcher_verkehrsverbund,8.55113505594678,47.4145582238167
