,x,y,headways_mean,unique_route_id
10216_chicago,-87.74673913,41.93163698,5.11010101010101,54_chicago
10218_chicago,-87.74661149,41.92851955,5.111111111111111,54_chicago
1021_chicago,-87.661749,42.007777000000004,6.18,147_chicago
10221_chicago,-87.74639618,41.92250905,5.114646464646465,54_chicago
10223_chicago,-87.74630917,41.91884205,5.116161616161617,54_chicago
10224_chicago,-87.74627723,41.91702508,5.1171717171717175,54_chicago
10225_chicago,-87.74616441,41.91518934,5.118181818181818,54_chicago
10226_chicago,-87.74613314,41.9141716,5.1186868686868685,54_chicago
10227_chicago,-87.74603362,41.91153427,5.110476190476191,54_chicago
10228_chicago,-87.74625587,41.90931562,5.0606060606060606,54_chicago
10229_chicago,-87.74616251,41.90787435,5.0621212121212125,54_chicago
1022_chicago,-87.661369,42.006566,6.18,147_chicago
1022_chicago,-87.661369,42.006566,5.363636363636363,155_chicago
10230_chicago,-87.746093,41.906062,5.064141414141415,54_chicago
10231_chicago,-87.746051,41.904241,5.066161616161616,54_chicago
10233_chicago,-87.74598399999999,41.900591,5.06969696969697,54_chicago
10235_chicago,-87.74591,41.896936,5.073232323232323,54_chicago
10237_chicago,-87.745805,41.893240999999996,5.404301075268817,54_chicago
1023_chicago,-87.66099799999999,42.005364,6.18,147_chicago
1023_chicago,-87.66099799999999,42.005364,5.363636363636363,155_chicago
10240_chicago,-87.745641,41.888771000000006,5.408602150537634,54_chicago
10241_chicago,-87.74559453,41.88677546,5.410752688172043,54_chicago
10247_chicago,-87.74530464,41.87929949,5.391935483870968,54_chicago
10248_chicago,-87.74525048,41.87691005,5.395161290322581,54_chicago
10249_chicago,-87.745145,41.875040999999996,5.398924731182796,54_chicago
10250_chicago,-87.74508261,41.87413193,5.400537634408603,54_chicago
10251_chicago,-87.74510303,41.87327506,5.403225806451613,54_chicago
10252_chicago,-87.74506329,41.87161396,5.406989247311828,54_chicago
10253_chicago,-87.744976,41.870337,5.409677419354838,54_chicago
10254_chicago,-87.74489112,41.86852902,5.413440860215053,54_chicago
10256_chicago,-87.7448622,41.86602907,5.419354838709677,54_chicago
10257_chicago,-87.74478545,41.86409893,5.4215053763440855,54_chicago
10258_chicago,-87.74481607,41.8623356,5.423118279569893,54_chicago
10259_chicago,-87.74451584,41.86048259,5.4252688172043015,54_chicago
1025_chicago,-87.66091939,42.00334158,6.18,147_chicago
1025_chicago,-87.66091939,42.00334158,5.363636363636363,155_chicago
10261_chicago,-87.7444593,41.85678082,5.432258064516129,54_chicago
10264_chicago,-87.74437795,41.85206625,5.414141414141414,54_chicago
10265_chicago,-87.74429444,41.85082587,9.157894736842104,54B_chicago
10265_chicago,-87.74429444,41.85082587,5.410215053763441,54_chicago
10269_chicago,-87.74469467,41.84642115,7.142857142857143,35_chicago
10269_chicago,-87.74469467,41.84642115,2.574626865671642,60_chicago
10272_chicago,-87.74411227,41.85113358,8.210526315789474,54B_chicago
10272_chicago,-87.74411227,41.85113358,5.387096774193548,54_chicago
10274_chicago,-87.744202,41.853097,5.387096774193548,54_chicago
10276_chicago,-87.7443,41.856797,5.387096774193548,54_chicago
10277_chicago,-87.74437253,41.85843704,5.387096774193548,54_chicago
10278_chicago,-87.74440200000001,41.860499,5.333333333333333,54_chicago
10279_chicago,-87.74441329999999,41.86216056,5.333333333333333,54_chicago
