130,POINT (8.456496587153994 41.6573168992677)
131,POINT (8.455284187067811 41.65732289926638)
132,POINT (8.454101386983377 41.65732889926512)
133,POINT (8.452860886894419 41.65733299926373)
134,POINT (8.451632386805912 41.65733999926238)
135,POINT (8.450456286720817 41.65733899926105)
136,POINT (8.448001986542057 41.6573509992583)
137,POINT (8.44679638645365 41.65734799925693)
138,POINT (8.44556468636295 41.65735309925553)
139,POINT (8.408900283472725 41.65633129920921)
140,POINT (8.444337786271404 41.65643849925411)
141,POINT (8.404882683133511 41.65648789920357)
142,POINT (8.391462281967254 41.65741179918398)
143,POINT (8.39036258186928 41.65740749918229)
144,POINT (8.389363881780014 41.65740349918083)
145,POINT (8.441410586054683 41.6581201992507)
146,POINT (8.412751833849271 41.65820224929243)
147,POINT (8.440891986015501 41.65776889925009)
148,POINT (8.403591183025167 41.65814109920171)
149,POINT (8.363553979370977 41.658139699139)
150,POINT (8.364760079488091 41.65815739914108)
151,POINT (8.36597057960519 41.65818299914314)
152,POINT (8.367195579723221 41.65820019914523)
153,POINT (8.353882378416353 41.65843329912202)
154,POINT (8.402059582892942 41.65711519919956)
155,POINT (8.443033076436503 41.65732841006425)
156,POINT (8.444350686273147 41.65735719925414)
157,POINT (8.392439882053939 41.65732449918547)
158,POINT (8.396591982419357 41.65723029919164)
159,POINT (8.394875382268948 41.65732349918908)
160,POINT (8.393657682161679 41.65732649918728)
161,POINT (8.39766828251325 41.65719829919323)
162,POINT (8.400589382766617 41.65731229919744)
163,POINT (8.445586686366134 41.65919659925553)
164,POINT (8.444368986276062 41.65919659925412)
165,POINT (8.443156586186012 41.65919459925271)
166,POINT (8.402304682913615 41.65946004920018)
167,POINT (8.441920086093766 41.65919759925126)
168,POINT (8.432640185388211 41.65917789924016)
169,POINT (8.40228878291472 41.65911499919988)
170,POINT (8.396612182418721 41.65915309919198)
171,POINT (8.393716732167837 41.65914759918762)
172,POINT (8.389339191339758 41.65913684955155)
173,POINT (8.385004081367832 41.65912439917696)
174,POINT (8.3841218813086 41.65911269917274)
175,POINT (8.382704681179252 41.65911189917049)
176,POINT (8.416645584117212 41.65949269921973)
177,POINT (8.411438283688319 41.65984449921266)
178,POINT (8.414682883955205 41.66010899921724)
179,POINT (8.4065212832841 41.66013664920676)
180,POINT (8.406972783314453 41.6601663992065)
181,POINT (8.407383483349234 41.66030129920706)
182,POINT (8.41191228372824 41.66036899921333)
183,POINT (8.410904183644224 41.66020169921193)
184,POINT (8.409677033565043 41.66039489921759)
185,POINT (8.411550183698232 41.66044869921281)
186,POINT (8.410787383634903 41.66060259921178)
187,POINT (8.440784882655905 41.65851626287263)
188,POINT (8.362348379253671 41.65827009913693)
189,POINT (8.402348582950554 41.65860604923562)
190,POINT (8.361141679135805 41.65839229913487)
191,POINT (8.359945579018483 41.65847459913275)
192,POINT (8.355095878537774 41.65845049912422)
193,POINT (8.356312878659109 41.65846159912636)
194,POINT (8.357529278779916 41.65848649912851)
195,POINT (8.460104187409613 41.65913049927156)
196,POINT (8.452876986897062 41.65915949926371)
197,POINT (8.35873417889913 41.65850769913066)
198,POINT (8.451655186809059 41.6591655992624)
199,POINT (8.450461586722701 41.65917149926105)
200,POINT (8.449239886633926 41.65917759925969)
201,POINT (8.448023486545171 41.65918359925829)
202,POINT (8.4468003864555 41.65919459925693)
203,POINT (8.440866486014672 41.65903129925006)
204,POINT (8.396611982422723 41.65871039919163)
205,POINT (8.390507381879988 41.65544179918256)
206,POINT (8.406499983269729 41.65558009920586)
207,POINT (8.388450081695725 41.65535159917943)
208,POINT (8.392438582051728 41.65544279918547)
209,POINT (8.391475681966227 41.65543979918404)
210,POINT (8.382734381177873 41.65561089917053)
211,POINT (8.384433581332848 41.65556319917322)
212,POINT (8.409527233535885 41.65572124921422)
213,POINT (8.401836982872286 41.65567219919927)
214,POINT (8.403185132993773 41.65576584920171)
215,POINT (8.405036483166201 41.65585989920564)
216,POINT (8.353797778411112 41.66085719912188)
217,POINT (8.354993178531059 41.66109879912399)
218,POINT (8.356202678652044 41.66141019912617)
219,POINT (8.357406578772029 41.66172489912827)
220,POINT (8.364636379480318 41.66146079914086)
221,POINT (8.441119286035864 41.66159399925031)
222,POINT (8.358625978893077 41.66203989913047)
223,POINT (8.447999086546428 41.66283219925825)
224,POINT (8.446801586458658 41.66283939925691)
225,POINT (8.445587886369317 41.66284639925551)
226,POINT (8.444370486279311 41.66285129925409)
227,POINT (8.36218307924357 41.66294849913667)
228,POINT (8.353701978404622 41.66317069912169)
229,POINT (8.357349778768366 41.66322579912821)
230,POINT (8.409177483502276 41.66247819920956)
231,POINT (8.364611579479069 41.66235859914078)
232,POINT (8.359823879011561 41.66235029913254)
233,POINT (8.443157786189245 41.66285739925269)
234,POINT (8.441940086098423 41.6628633992513)
235,POINT (8.408616383455604 41.66285969920875)
236,POINT (8.360996379127108 41.66266179913458)
237,POINT (8.45043598672534 41.66460869926098)
238,POINT (8.448071586553244 41.66463269925832)
239,POINT (8.44558518637065 41.66465979925547)
240,POINT (8.375840580550028 41.66389309915951)
241,POINT (8.373649880345317 41.66459749915595)
242,POINT (8.372979880281596 41.66413879915483)
243,POINT (8.444370186280832 41.66466869925409)
244,POINT (8.44315778619081 41.66467749925268)
245,POINT (8.441938786099902 41.66468639925127)
246,POINT (8.363367179360637 41.6642394991387)
247,POINT (8.364925279511873 41.66426479914135)
248,POINT (8.365429579560658 41.66426769914222)
249,POINT (8.366979079710079 41.66429179914484)
250,POINT (8.375744580541657 41.66439169915935)
251,POINT (8.37999698093679 41.6644741991662)
252,POINT (8.377871380739991 41.66446919916277)
253,POINT (8.382349281151658 41.6633369991699)
254,POINT (8.363384279361041 41.66324739913872)
255,POINT (8.365448279561202 41.66327849914223)
256,POINT (8.364585979477736 41.66326549914079)
257,POINT (8.358582478889339 41.66324499914855)
258,POINT (8.36701777971256 41.66330209914492)
259,POINT (8.365926979607449 41.66328569914304)
260,POINT (8.359790979009505 41.66326169913248)
261,POINT (8.360975379125843 41.66327809913457)
262,POINT (8.368231879829125 41.66332039914698)
263,POINT (8.362188679244564 41.66328979913666)
264,POINT (8.369441779944845 41.66333869914898)
265,POINT (8.370632280058258 41.66335659915098)
266,POINT (8.371822280171221 41.66337449915294)
267,POINT (8.381327481057991 41.66338239916829)
268,POINT (8.373003180282875 41.66339229915489)
269,POINT (8.377906380755416 41.66358329916431)
270,POINT (8.380043980939957 41.66349129916629)
271,POINT (8.460685587455705 41.6661140992721)
272,POINT (8.450441586727486 41.66670939926092)
273,POINT (8.381206681050163 41.66615949916812)
274,POINT (8.363308779357286 41.66604999913856)
275,POINT (8.364532479476106 41.66605749914069)
276,POINT (8.364016279426062 41.66606689913979)
277,POINT (8.366908679705574 41.66608789914473)
278,POINT (8.378875480835372 41.6663591991644)
279,POINT (8.377758280731747 41.6663569991626)
280,POINT (8.379915180931478 41.66636869916606)
281,POINT (8.442066586110744 41.66617909925142)
282,POINT (8.44112628604038 41.66618639925027)
283,POINT (8.379830680925842 41.66819499916591)
284,POINT (8.35846117888557 41.66871479913013)
285,POINT (8.359595778997431 41.66872729913213)
286,POINT (8.379853480927387 41.66771819916596)
287,POINT (8.378803080830282 41.66771419916428)
288,POINT (8.377696580727628 41.6677129991625)
289,POINT (8.360798179115568 41.66874059913422)
290,POINT (8.361998679233061 41.6687537991363)
291,POINT (8.363207079350879 41.66876719913839)
292,POINT (8.364411379467851 41.66878049914044)
293,POINT (8.365602679583125 41.66879369914248)
294,POINT (8.366801979698756 41.66880699914451)
295,POINT (8.36801677981542 41.6688203991466)
296,POINT (8.369234279931884 41.66883379914862)
297,POINT (8.370430980045928 41.66884699915061)
298,POINT (8.371611280157989 41.66886009915257)
299,POINT (8.372832380273472 41.66887369915457)
300,POINT (8.374035680386845 41.66888689915657)
301,POINT (8.375223480498333 41.66889999915849)
302,POINT (8.376424780610648 41.66891329916045)
303,POINT (8.377649180724678 41.66892679916243)
304,POINT (8.379791780923155 41.66894739916588)
305,POINT (8.358520178889009 41.66689359913025)
306,POINT (8.359653379000731 41.66690709913224)
307,POINT (8.360851279118402 41.66692329913433)
308,POINT (8.362061779236885 41.66693979913644)
309,POINT (8.363265679354255 41.66695599913849)
310,POINT (8.364471579471392 41.66698029914057)
311,POINT (8.3752934805027 41.66709589915862)
312,POINT (8.37771978072907 41.66711909916254)
313,POINT (8.365663179586694 41.66699299914261)
314,POINT (8.366872779703286 41.66700549914464)
315,POINT (8.3680872798199 41.66701839914671)
316,POINT (8.369278779933889 41.66703559914869)
317,POINT (8.370484380048769 41.66704739915068)
318,POINT (8.371694580163672 41.66706639915274)
319,POINT (8.37288838027656 41.6670785991547)
320,POINT (8.374098580390569 41.66708559915671)
321,POINT (8.358581378892669 41.66507349913034)
322,POINT (8.359716179004538 41.66509019913236)
323,POINT (8.360913079122112 41.66510769913442)
324,POINT (8.362124879240699 41.66512569913653)
325,POINT (8.363332679358443 41.66514339913861)
326,POINT (8.364471679469077 41.66516019914058)
327,POINT (8.364966379517012 41.6651711991414)
328,POINT (8.366943579707808 41.66519769914476)
329,POINT (8.368157779824404 41.66521409914684)
330,POINT (8.369366979940056 41.66523029914885)
331,POINT (8.37053978005182 41.66524609915079)
332,POINT (8.371757280167387 41.66526239915282)
333,POINT (8.372944380279643 41.66527839915477)
334,POINT (8.441125786039882 41.6656597992503)
335,POINT (8.377813980735807 41.6654261991627)
336,POINT (8.379952780933852 41.66544099916612)
337,POINT (8.382625281185668 41.67081399917033)
338,POINT (8.338837076890714 41.67086259909409)
339,POINT (8.340051877017917 41.67088269909642)
340,POINT (8.340006377014882 41.67208899909633)
341,POINT (8.340030877016524 41.67143969909638)
342,POINT (8.382453881171063 41.67172429917003)
343,POINT (8.377542780718066 41.67165219916222)
344,POINT (8.379685880916627 41.67168619916567)
345,POINT (8.370344780039989 41.67066299915046)
346,POINT (8.371546180154063 41.67067669915246)
347,POINT (8.372775780270366 41.6706901991545)
348,POINT (8.376352880606131 41.67072609916031)
349,POINT (8.377578380720278 41.67074009916232)
350,POINT (8.379705980917391 41.67076659916571)
351,POINT (8.375151880493833 41.67071019915838)
352,POINT (8.373972080383089 41.67070479915646)
353,POINT (8.344941177524282 41.67033529910562)
354,POINT (8.346164177649985 41.67035409910794)
355,POINT (8.347374177773892 41.67037269911017)
356,POINT (8.348595077898446 41.67039149911242)
357,POINT (8.349807478021676 41.67041009911463)
358,POINT (8.358404578882368 41.67053739913006)
359,POINT (8.359534378993779 41.67055059913203)
360,POINT (8.360732779111512 41.67056239913412)
361,POINT (8.361763579212445 41.67057319913589)
362,POINT (8.36223287925827 41.67057809913672)
363,POINT (8.363133979346111 41.67058749913829)
364,POINT (8.364351679464384 41.67060019914035)
365,POINT (8.365551379580486 41.6706127991424)
366,POINT (8.36673667969476 41.67062629914439)
367,POINT (8.367950979811397 41.67063789914645)
368,POINT (8.369138979925053 41.67065029914844)
369,POINT (8.379661780915477 41.67259279916564)
370,POINT (8.380980481036985 41.67261469916772)
371,POINT (8.382337181161438 41.67263189916986)
372,POINT (8.341220177141516 41.67210719909861)
373,POINT (8.343661077394778 41.67214499910324)
374,POINT (8.344878877520427 41.6721650991055)
375,POINT (8.346093877645313 41.67218209910779)
376,POINT (8.3473182777707 41.67220109911005)
377,POINT (8.348533377894666 41.6722191991123)
378,POINT (8.349747078018043 41.67223519911453)
379,POINT (8.350970078141899 41.67225319911675)
380,POINT (8.358282028871596 41.67235749914627)
381,POINT (8.357065478752244 41.67235039912771)
382,POINT (8.359471378989962 41.6723702991319)
383,POINT (8.360681079108803 41.67238309913402)
384,POINT (8.361878679226038 41.6723956991361)
385,POINT (8.363073579342569 41.67240829913816)
386,POINT (8.364285879460335 41.67242109914022)
387,POINT (8.365476879575601 41.67243369914226)
388,POINT (8.366685079692095 41.67244649914433)
389,POINT (8.367889479807786 41.67245919914637)
390,POINT (8.369093779923016 41.67247189914836)
391,POINT (8.370296780037686 41.67248459915039)
392,POINT (8.371495780151546 41.67249729915238)
393,POINT (8.372719080267247 41.67251029915439)
394,POINT (8.373908580379325 41.67252279915634)
395,POINT (8.375104780491631 41.67253539915831)
396,POINT (8.376317580605029 41.67254819916028)
397,POINT (8.377514580716527 41.6725607991622)
398,POINT (8.338737876884657 41.67389109909389)
399,POINT (8.33994487701108 41.67391409909622)
400,POINT (8.341151877137001 41.6739310990985)
401,POINT (8.342388377265557 41.67395919910084)
402,POINT (8.343536377384456 41.67397519910303)
403,POINT (8.379598680911741 41.67434889916552)
404,POINT (8.376256780614355 41.67437384916121)
405,POINT (8.37744913071638 41.6743887991627)
406,POINT (8.372662430268623 41.67432874915502)
407,POINT (8.373843530382102 41.67434359915702)
408,POINT (8.375049480492898 41.67435869915889)
409,POINT (8.383482481269278 41.67538859917167)
410,POINT (8.459985987414585 41.67604779927127)
411,POINT (8.377422080711218 41.67529749916202)
412,POINT (8.379571880910417 41.6753254991655)
413,POINT (8.38090628103339 41.67534559916759)
414,POINT (8.382268781158391 41.67537159916975)
415,POINT (8.377373580708875 41.67710719916196)
416,POINT (8.379512880907127 41.67714759916539)
417,POINT (8.382205781154743 41.67718569916965)
418,POINT (8.384587581371973 41.67722469917337)
419,POINT (8.339883177007222 41.6757331990961)
420,POINT (8.341108977135127 41.67575029909843)
421,POINT (8.342319977261008 41.67576429910071)
422,POINT (8.343485377381731 41.67578229910291)
423,POINT (8.353491378400649 41.6759375991213)
424,POINT (8.355718978623232 41.6759725991253)
425,POINT (8.374973280483722 41.67617959915806)
426,POINT (8.376178980596492 41.67619269916001)
427,POINT (8.377403280710555 41.67620599916199)
428,POINT (8.398052282567436 41.67632879919366)
429,POINT (8.37954238090879 41.67623809916543)
430,POINT (8.382239281156755 41.6762800991697)
431,POINT (8.383462381268496 41.67629119917163)
432,POINT (8.384606381372615 41.6763131991734)
433,POINT (8.358157878864549 41.67599684914588)
434,POINT (8.359036978951931 41.67600619913113)
435,POINT (8.359525279000021 41.67601149913201)
436,POINT (8.360557779101441 41.67602269913377)
437,POINT (8.361759179219066 41.67603579913588)
438,POINT (8.362963579336538 41.67604889913797)
439,POINT (8.364170579453804 41.67606199914003)
440,POINT (8.365372279570135 41.67607509914208)
441,POINT (8.366573879686008 41.67608819914411)
442,POINT (8.367780779801937 41.67610129914616)
443,POINT (8.368985179917189 41.67611439914818)
444,POINT (8.370189480031991 41.67612749915018)
445,POINT (8.371393780146374 41.67614059915217)
446,POINT (8.372605580261009 41.6761539991542)
447,POINT (8.3737757803713 41.6761664991561)
448,POINT (8.424656184776161 41.67364669923004)
449,POINT (8.440743286018263 41.6737909992498)
450,POINT (8.377485080714886 41.67347939916215)
451,POINT (8.379629580913596 41.67351039916555)
452,POINT (8.380951781035431 41.67352949916766)
453,POINT (8.382319781160916 41.67354449916983)
454,POINT (8.356239178654381 41.66043029912624)
455,POINT (8.450453386723618 41.66098779926103)
456,POINT (8.44923168663485 41.66099419925966)
457,POINT (8.448011186545774 41.66100059925829)
458,POINT (8.446802786457203 41.66100699925691)
459,POINT (8.445580486367223 41.66101339925552)
460,POINT (8.444371486277811 41.66101979925413)
461,POINT (8.443150386187115 41.6610261992527)
462,POINT (8.357455078775137 41.66044579912839)
463,POINT (8.358667578895128 41.66046469913051)
464,POINT (8.359859979012677 41.66048309913259)
465,POINT (8.361069979131509 41.66049799913469)
466,POINT (8.362269079248835 41.6605133991368)
467,POINT (8.363473179366196 41.66053659913884)
468,POINT (8.364674679482885 41.66056039914091)
469,POINT (8.365888079600262 41.66057439914295)
470,POINT (8.366759979684312 41.66057939914447)
471,POINT (8.441927286095888 41.66103259925128)
472,POINT (8.410134783580961 41.66110479921083)
473,POINT (8.383411481265981 41.67811619917152)
474,POINT (8.384547381369364 41.6781251991733)
475,POINT (8.315585574376962 41.67815229904717)
476,POINT (8.362894079332742 41.67835429913783)
477,POINT (8.31555587437507 41.67905679904715)
478,POINT (8.3167776745121 41.67907599904972)
479,POINT (8.358129278865912 41.67870329912956)
480,POINT (8.359263478977775 41.67871219913152)
481,POINT (8.377312280705375 41.67894469916187)
482,POINT (8.338602176877027 41.67848039909366)
483,POINT (8.379467380905089 41.67896879916529)
484,POINT (8.382156281152355 41.67900479916957)
485,POINT (8.319241624788214 41.67901294905555)
486,POINT (8.322284875123547 41.67903349906121)
487,POINT (8.32698467563775 41.67912619907076)
488,POINT (8.31800357464911 41.67909519905229)
489,POINT (8.353320378385938 41.677749699121)
490,POINT (8.354430178497072 41.67776279912299)
491,POINT (8.355667978620563 41.67778049912518)
492,POINT (8.356459678699315 41.6777917991266)
493,POINT (8.358097278860734 41.67781404914652)
494,POINT (8.359305078980723 41.67782679913161)
495,POINT (8.360505379098672 41.67783989913371)
496,POINT (8.361707079216327 41.67785299913578)
497,POINT (8.362911379333784 41.67786609913788)
498,POINT (8.364112979450544 41.67787909913992)
499,POINT (8.365317179567123 41.67789219914201)
500,POINT (8.366516279682752 41.67790519914399)
501,POINT (8.367731379799475 41.67791849914606)
502,POINT (8.368933079914495 41.67793159914811)
503,POINT (8.370141280029666 41.6779446991501)
504,POINT (8.371338780143398 41.67795769915212)
505,POINT (8.372548980257905 41.67797099915409)
506,POINT (8.373713880367692 41.67798359915601)
507,POINT (8.374900780479143 41.67799649915793)
508,POINT (8.376117080592916 41.6780096991599)
509,POINT (8.377346980707504 41.6780230991619)
510,POINT (8.379488680905979 41.67806109916534)
511,POINT (8.382189681154339 41.67809319916959)
512,POINT (8.322177975112787 41.67969449906096)
513,POINT (8.329457075906257 41.67976269907573)
514,POINT (8.465980487832894 41.68093119927748)
515,POINT (8.4647693877499 41.68093359927622)
516,POINT (8.459908787413017 41.68095179927112)
517,POINT (8.456158987149232 41.6812986992671)
518,POINT (8.315496474371262 41.68086769904701)
519,POINT (8.358002078855371 41.6807531491467)
520,POINT (8.359728279026188 41.68077249913234)
521,POINT (8.36152237920208 41.68079559913545)
522,POINT (8.362814279328123 41.6808154991377)
523,POINT (8.315526174373165 41.67996259904707)
524,POINT (8.389402281809495 41.68042039918076)
525,POINT (8.328344375786637 41.68012009907353)
526,POINT (8.325246475450232 41.68028629906726)
527,POINT (8.38210268114949 41.68074159916947)
528,POINT (8.37940738090168 41.68075089916518)
529,POINT (8.322794775181901 41.68048579906223)
530,POINT (8.337555376769942 41.68048729909165)
531,POINT (8.354376478494121 41.67957359912288)
532,POINT (8.353149178371195 41.67955659912067)
533,POINT (8.345862077631654 41.67945689910734)
534,POINT (8.347083677756784 41.67947469910963)
535,POINT (8.325038175418991 41.67921304906731)
536,POINT (8.338572576875183 41.67935049909359)
537,POINT (8.339764877000063 41.67936789909586)
538,POINT (8.340993277128245 41.67938579909819)
539,POINT (8.342205577254289 41.67940349910051)
540,POINT (8.343418177379894 41.6794211991028)
541,POINT (8.321150124965351 41.67932479912766)
542,POINT (8.322111775105029 41.67938639906083)
543,POINT (8.330602776029028 41.67940099907801)
544,POINT (8.372491980254747 41.67979839915398)
545,POINT (8.373655480364429 41.67981229915588)
546,POINT (8.37484048047571 41.67982629915784)
547,POINT (8.376063980590166 41.67984079915982)
548,POINT (8.377281380703597 41.67985519916179)
549,POINT (8.379443280903958 41.67987119916524)
550,POINT (8.382129481150963 41.6799082991695)
551,POINT (8.383362481263632 41.67992639917144)
552,POINT (8.355587778614991 41.67959229912504)
553,POINT (8.358041978842243 41.67965029914559)
554,POINT (8.35923867897662 41.67968619913149)
555,POINT (8.367675579796419 41.679741299146)
556,POINT (8.368870279910764 41.67975549914796)
557,POINT (8.37010488002848 41.67977009915005)
558,POINT (8.371306980142638 41.67978439915204)
559,POINT (8.366458479679487 41.67972679914392)
560,POINT (8.365263379564237 41.67971259914189)
561,POINT (8.364060679447791 41.67969849913983)
562,POINT (8.362846079329794 41.67970209913776)
563,POINT (8.359761779028076 41.6796918991324)
564,POINT (8.360450479095702 41.6796992991336)
565,POINT (8.361599329207598 41.67971164914755)
566,POINT (8.289826071378673 41.68136869898959)
567,POINT (8.292256671671677 41.68141229899527)
568,POINT (8.294680071961796 41.68145299900089)
569,POINT (8.31923777479035 41.68154499905489)
570,POINT (8.315466774369369 41.68177429904696)
571,POINT (8.320936074979164 41.68191339905841)
572,POINT (8.467176787915887 41.6827630992787)
573,POINT (8.465977087834057 41.68275669927745)
574,POINT (8.456180387151676 41.68248169926713)
575,POINT (8.325593475490511 41.68188019906797)
576,POINT (8.329381775901412 41.6819545990756)
577,POINT (8.46475878775057 41.68276829927619)
578,POINT (8.463540187666689 41.68276839927494)
579,POINT (8.462350087584396 41.6827729992737)
580,POINT (8.461127487499491 41.68277239927242)
581,POINT (8.3305142760228 41.68159549907784)
582,POINT (8.362782579326431 41.68189429913766)
583,POINT (8.35796562885286 41.68183129914632)
584,POINT (8.359690479023893 41.68185389913228)
585,POINT (8.361486279199951 41.68187739913537)
586,POINT (8.289788171375729 41.68228309898949)
587,POINT (8.292226971669717 41.68232399899518)
588,POINT (8.294644471959144 41.68236049900082)
589,POINT (8.459877287413287 41.68332334929466)
590,POINT (8.315436874367469 41.68268549904688)
591,POINT (8.316662574504972 41.6827040990495)
592,POINT (8.357927578850479 41.68291344914605)
593,POINT (8.359652879021604 41.68293649913223)
594,POINT (8.3627494793246 41.68297799913757)
595,POINT (8.361447279197538 41.68296059913532)
596,POINT (8.31788417464151 41.68272259905205)
597,POINT (8.327428375691426 41.68278139907167)
598,POINT (8.318496874709808 41.68273189905335)
599,POINT (8.319123374778023 41.68274139907642)
600,POINT (8.353058228372365 41.68309244912149)
601,POINT (8.325880675523344 41.68287699906855)
602,POINT (8.338483076871041 41.6830046990934)
603,POINT (8.367561179790034 41.68338479914576)
604,POINT (8.322671575172459 41.68313519906199)
605,POINT (8.365161279558995 41.68335249914171)
606,POINT (8.366342979672979 41.68337279914373)
607,POINT (8.368780179906716 41.68339909914783)
